Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
8/9/2011,11:11:04 AM,*,*,*
8/9/2011,11:26:10 AM,*,*,*
8/9/2011,11:42:01 AM,*,*,*
8/9/2011,11:57:07 AM,*,*,*
8/9/2011,12:12:39 PM,*,*,*
8/9/2011,12:28:25 PM,*,*,*
8/9/2011,12:43:44 PM,*,*,*
8/9/2011,12:58:56 PM,*,*,*
8/9/2011,1:13:59 PM,*,*,*
8/9/2011,1:29:11 PM,*,*,*
8/9/2011,1:44:15 PM,*,*,*
8/9/2011,1:59:17 PM,*,*,*
8/9/2011,2:14:23 PM,*,*,*
8/9/2011,2:29:29 PM,*,*,*
8/9/2011,2:44:38 PM,*,*,*
8/9/2011,2:59:58 PM,*,*,*
8/9/2011,3:15:10 PM,*,*,*
8/9/2011,3:30:18 PM,*,*,*
8/9/2011,3:45:26 PM,*,*,*
8/9/2011,4:00:40 PM,*,*,*
8/9/2011,4:15:40 PM,*,*,*
8/9/2011,4:30:42 PM,*,*,*
8/9/2011,4:45:58 PM,*,*,*
8/9/2011,5:01:12 PM,*,*,*
8/9/2011,5:16:19 PM,*,*,*
8/9/2011,5:31:35 PM,*,*,*
8/9/2011,5:48:41 PM,*,*,*
8/9/2011,6:03:57 PM,*,*,*
8/9/2011,6:19:26 PM,*,*,*
8/9/2011,6:35:02 PM,*,*,*
8/9/2011,6:51:10 PM,*,*,*
8/9/2011,7:06:51 PM,*,*,*
8/9/2011,7:21:53 PM,*,*,*
8/9/2011,7:37:16 PM,*,*,*
8/9/2011,7:53:55 PM,*,*,*
8/9/2011,8:09:04 PM,*,*,*
8/9/2011,8:24:05 PM,*,*,*
8/9/2011,8:39:07 PM,*,*,*
8/9/2011,8:54:16 PM,*,*,*
8/9/2011,9:09:17 PM,*,*,*
8/9/2011,9:24:24 PM,*,*,*
8/9/2011,9:39:27 PM,*,*,*
8/9/2011,9:55:20 PM,*,*,*
8/9/2011,10:10:31 PM,*,*,*
8/9/2011,10:26:55 PM,*,*,*
8/9/2011,10:41:55 PM,*,*,*
8/9/2011,10:56:57 PM,*,*,*
8/9/2011,11:12:07 PM,*,*,*
8/9/2011,11:27:07 PM,*,*,*
8/9/2011,11:42:08 PM,*,*,*
8/9/2011,11:58:09 PM,*,*,*
8/10/2011,12:13:18 AM,*,*,*
8/10/2011,12:28:57 AM,*,*,*
8/10/2011,12:43:57 AM,*,*,*
8/10/2011,12:59:05 AM,*,*,*
8/10/2011,1:14:10 AM,*,*,*
8/10/2011,1:29:13 AM,*,*,*
8/10/2011,1:44:22 AM,*,*,*
8/10/2011,1:59:22 AM,*,*,*
8/10/2011,2:14:28 AM,*,*,*
8/10/2011,2:30:23 AM,*,*,*
8/10/2011,2:46:14 AM,*,*,*
8/10/2011,3:01:18 AM,*,*,*
8/10/2011,3:16:26 AM,*,*,*
8/10/2011,3:32:16 AM,*,*,*
8/10/2011,3:47:17 AM,*,*,*
8/10/2011,4:02:33 AM,*,*,*
8/10/2011,4:17:40 AM,*,*,*
8/10/2011,4:32:55 AM,*,*,*
8/10/2011,4:48:33 AM,*,*,*
8/10/2011,5:04:02 AM,*,*,*
8/10/2011,5:19:03 AM,*,*,*
8/10/2011,5:34:04 AM,*,*,*
8/10/2011,5:49:12 AM,*,*,*
8/10/2011,6:04:29 AM,*,*,*
8/10/2011,6:19:53 AM,*,*,*
8/10/2011,6:35:01 AM,*,*,*
8/10/2011,6:50:12 AM,*,*,*
8/10/2011,7:05:42 AM,*,*,*
8/10/2011,7:20:49 AM,*,*,*
8/10/2011,7:36:03 AM,*,*,*
8/10/2011,7:51:42 AM,*,*,*
8/10/2011,8:07:16 AM,*,*,*
8/10/2011,8:22:21 AM,*,*,*
8/10/2011,8:37:32 AM,*,*,*
8/10/2011,8:53:24 AM,*,*,*
8/10/2011,9:09:24 AM,*,*,*
8/10/2011,9:24:30 AM,*,*,*
8/10/2011,9:39:41 AM,*,*,*
8/10/2011,9:54:48 AM,*,*,*
8/10/2011,10:09:59 AM,*,*,*
8/10/2011,10:25:00 AM,*,*,*
8/10/2011,10:40:17 AM,*,*,*
8/10/2011,10:55:41 AM,*,*,*
8/10/2011,11:11:42 AM,*,*,*
8/10/2011,11:27:27 AM,*,*,*
8/10/2011,11:42:52 AM,*,*,*
8/10/2011,11:58:04 AM,*,*,*
8/10/2011,12:13:09 PM,*,*,*
8/10/2011,12:28:09 PM,*,*,*
8/10/2011,12:43:49 PM,*,*,*
8/10/2011,12:58:50 PM,*,*,*
8/10/2011,1:14:00 PM,*,*,*
8/10/2011,1:29:07 PM,*,*,*
8/10/2011,1:44:13 PM,*,*,*
8/10/2011,2:00:12 PM,*,*,*
8/10/2011,2:15:30 PM,*,*,*
8/10/2011,2:30:33 PM,*,*,*
8/10/2011,2:45:37 PM,*,*,*
8/10/2011,3:01:25 PM,*,*,*
8/10/2011,3:19:31 PM,*,*,*
8/10/2011,3:35:59 PM,*,*,*
8/10/2011,3:51:41 PM,*,*,*
8/10/2011,4:07:15 PM,*,*,*
8/10/2011,4:22:24 PM,*,*,*
8/10/2011,4:37:26 PM,*,*,*
8/10/2011,4:52:48 PM,*,*,*
8/10/2011,5:08:11 PM,*,*,*
8/10/2011,5:24:03 PM,*,*,*
8/10/2011,5:39:11 PM,*,*,*
8/10/2011,5:54:16 PM,*,*,*
8/10/2011,6:09:16 PM,*,*,*
8/10/2011,6:24:30 PM,*,*,*
8/10/2011,6:39:40 PM,*,*,*
8/10/2011,6:54:59 PM,*,*,*
8/10/2011,7:10:12 PM,*,*,*
8/10/2011,7:25:14 PM,*,*,*
8/10/2011,7:40:20 PM,*,*,*
8/10/2011,7:55:25 PM,*,*,*
8/10/2011,8:10:33 PM,*,*,*
8/10/2011,8:25:37 PM,*,*,*
8/10/2011,8:40:59 PM,*,*,*
8/10/2011,8:56:13 PM,*,*,*
8/10/2011,9:11:45 PM,*,*,*
8/10/2011,9:26:46 PM,*,*,*
8/10/2011,9:41:51 PM,*,*,*
8/10/2011,9:56:53 PM,*,*,*
8/10/2011,10:12:18 PM,*,*,*
8/10/2011,10:27:54 PM,*,*,*
8/10/2011,10:43:16 PM,*,*,*
8/10/2011,10:58:55 PM,*,*,*
8/10/2011,11:14:09 PM,*,*,*
8/10/2011,11:29:18 PM,*,*,*
8/10/2011,11:44:54 PM,*,*,*
8/11/2011,12:00:42 AM,*,*,*
8/11/2011,12:15:51 AM,*,*,*
8/11/2011,12:30:51 AM,*,*,*
8/11/2011,12:45:59 AM,*,*,*
8/11/2011,1:01:01 AM,*,*,*
8/11/2011,1:16:17 AM,*,*,*
8/11/2011,1:32:18 AM,*,*,*
8/11/2011,1:47:24 AM,*,*,*
8/11/2011,2:02:32 AM,*,*,*
8/11/2011,2:18:23 AM,*,*,*
8/11/2011,2:33:29 AM,*,*,*
8/11/2011,2:49:04 AM,*,*,*
8/11/2011,3:04:14 AM,*,*,*
8/11/2011,3:20:59 AM,*,*,*
8/11/2011,3:36:04 AM,*,*,*
8/11/2011,3:51:11 AM,*,*,*
8/11/2011,4:06:11 AM,*,*,*
8/11/2011,4:21:23 AM,*,*,*
8/11/2011,4:36:33 AM,*,*,*
8/11/2011,4:51:42 AM,*,*,*
8/11/2011,5:06:44 AM,*,*,*
8/11/2011,5:21:52 AM,*,*,*
8/11/2011,5:36:52 AM,*,*,*
8/11/2011,5:52:22 AM,*,*,*
8/11/2011,6:07:32 AM,*,*,*
8/11/2011,6:22:53 AM,*,*,*
8/11/2011,6:38:02 AM,*,*,*
8/11/2011,6:53:48 AM,*,*,*
8/11/2011,7:08:52 AM,*,*,*
8/11/2011,7:24:22 AM,*,*,*
8/11/2011,7:39:45 AM,*,*,*
8/11/2011,7:54:52 AM,*,*,*
8/11/2011,8:09:57 AM,*,*,*
8/11/2011,8:25:09 AM,*,*,*
8/11/2011,8:40:29 AM,*,*,*
8/11/2011,8:55:40 AM,*,*,*
8/11/2011,9:10:45 AM,*,*,*
8/11/2011,9:26:21 AM,*,*,*
8/11/2011,9:41:23 AM,*,*,*
8/11/2011,9:56:30 AM,*,*,*
8/11/2011,10:11:35 AM,*,*,*
8/11/2011,10:26:36 AM,*,*,*
8/11/2011,10:41:39 AM,*,*,*
8/11/2011,10:56:43 AM,*,*,*
8/11/2011,11:11:58 AM,*,*,*
8/11/2011,11:27:03 AM,*,*,*
8/11/2011,11:42:06 AM,*,*,*
8/11/2011,11:57:16 AM,*,*,*
8/11/2011,12:12:23 PM,*,*,*
8/11/2011,12:27:24 PM,*,*,*
8/11/2011,12:42:26 PM,*,*,*
8/11/2011,12:59:47 PM,*,*,*
8/11/2011,1:15:08 PM,*,*,*
8/11/2011,1:30:12 PM,*,*,*
8/11/2011,1:45:44 PM,*,*,*
8/11/2011,2:00:56 PM,*,*,*
8/11/2011,2:15:58 PM,*,*,*
8/11/2011,2:32:02 PM,*,*,*
8/11/2011,2:47:12 PM,*,*,*
8/11/2011,3:05:32 PM,*,*,*
8/11/2011,3:20:36 PM,*,*,*
8/11/2011,3:35:43 PM,*,*,*
8/11/2011,3:50:48 PM,*,*,*
8/11/2011,4:06:26 PM,*,*,*
8/11/2011,4:22:14 PM,*,*,*
8/11/2011,4:37:18 PM,*,*,*
8/11/2011,4:55:12 PM,*,*,*
8/11/2011,5:10:19 PM,*,*,*
8/11/2011,5:26:10 PM,*,*,*
8/11/2011,5:42:10 PM,*,*,*
8/11/2011,5:57:20 PM,*,*,*
8/11/2011,6:12:49 PM,*,*,*
8/11/2011,6:27:52 PM,*,*,*
8/11/2011,6:42:57 PM,*,*,*
8/11/2011,6:58:50 PM,*,*,*
8/11/2011,7:13:59 PM,*,*,*
8/11/2011,7:29:08 PM,*,*,*
8/11/2011,7:44:11 PM,*,*,*
8/11/2011,7:59:52 PM,*,*,*
8/11/2011,8:16:15 PM,*,*,*
8/11/2011,8:31:22 PM,*,*,*
8/11/2011,8:46:24 PM,*,*,*
8/11/2011,9:01:33 PM,*,*,*
8/11/2011,9:16:40 PM,*,*,*
8/11/2011,9:31:47 PM,*,*,*
8/11/2011,9:46:53 PM,*,*,*
8/11/2011,10:01:56 PM,*,*,*
8/11/2011,10:17:12 PM,*,*,*
8/11/2011,10:33:06 PM,*,*,*
8/11/2011,10:48:07 PM,*,*,*
8/11/2011,11:06:01 PM,*,*,*
8/11/2011,11:22:18 PM,*,*,*
8/11/2011,11:37:24 PM,*,*,*
8/11/2011,11:52:36 PM,*,*,*
8/12/2011,12:07:38 AM,*,*,*
8/12/2011,12:22:40 AM,*,*,*
8/12/2011,12:38:21 AM,*,*,*
8/12/2011,12:54:00 AM,*,*,*
8/12/2011,1:09:02 AM,*,*,*
8/12/2011,1:24:06 AM,*,*,*
8/12/2011,1:39:45 AM,*,*,*
8/12/2011,1:55:45 AM,*,*,*
8/12/2011,2:10:52 AM,*,*,*
8/12/2011,2:26:25 AM,*,*,*
8/12/2011,2:41:32 AM,*,*,*
8/12/2011,2:57:04 AM,*,*,*
8/12/2011,3:13:02 AM,*,*,*
8/12/2011,3:28:29 AM,*,*,*
8/12/2011,3:43:38 AM,*,*,*
8/12/2011,3:58:44 AM,*,*,*
8/12/2011,4:13:53 AM,*,*,*
8/12/2011,4:28:56 AM,*,*,*
8/12/2011,4:44:10 AM,*,*,*
8/12/2011,4:59:12 AM,*,*,*
8/12/2011,5:14:17 AM,*,*,*
8/12/2011,5:29:20 AM,*,*,*
8/12/2011,5:44:24 AM,*,*,*
8/12/2011,6:00:21 AM,*,*,*
8/12/2011,6:16:26 AM,*,*,*
8/12/2011,6:31:28 AM,*,*,*
8/12/2011,6:46:32 AM,*,*,*
8/12/2011,7:01:45 AM,*,*,*
8/12/2011,7:16:55 AM,*,*,*
8/12/2011,7:34:24 AM,*,*,*
8/12/2011,7:50:23 AM,*,*,*
8/12/2011,8:05:38 AM,*,*,*
8/12/2011,8:20:59 AM,*,*,*
8/12/2011,8:36:13 AM,*,*,*
8/12/2011,8:52:42 AM,*,*,*
8/12/2011,9:07:49 AM,*,*,*
8/12/2011,9:22:51 AM,*,*,*
8/12/2011,9:37:56 AM,*,*,*
8/12/2011,9:52:59 AM,*,*,*
8/12/2011,10:08:23 AM,*,*,*
8/12/2011,10:24:15 AM,*,*,*
8/12/2011,10:40:15 AM,*,*,*
8/12/2011,10:55:20 AM,*,*,*
8/12/2011,11:10:30 AM,*,*,*
8/12/2011,11:25:43 AM,*,*,*
8/12/2011,11:40:53 AM,*,*,*
8/12/2011,11:56:20 AM,*,*,*
8/12/2011,12:11:22 PM,*,*,*
8/12/2011,12:26:31 PM,*,*,*
8/12/2011,12:42:11 PM,*,*,*
8/12/2011,12:57:15 PM,*,*,*
8/12/2011,1:12:38 PM,*,*,*
8/12/2011,1:27:48 PM,*,*,*
8/12/2011,1:42:48 PM,*,*,*
8/12/2011,1:57:56 PM,*,*,*
8/12/2011,2:13:28 PM,*,*,*
8/12/2011,2:28:52 PM,*,*,*
8/12/2011,2:43:59 PM,*,*,*
8/12/2011,2:59:09 PM,*,*,*
8/12/2011,3:09:05 PM,*,*,*
8/12/2011,3:12:07 PM,*,*,*
8/12/2011,3:28:11 PM,*,*,*
8/12/2011,3:30:13 PM,*,*,*
8/12/2011,3:45:15 PM,*,*,*
8/12/2011,4:00:22 PM,*,*,*
8/12/2011,4:14:33 PM,*,*,*
1/29/2014,4:41:30 PM,*,*,*
1/29/2014,4:45:00 PM,0,35,21.6
1/29/2014,5:00:00 PM,0,35,22
1/29/2014,5:15:00 PM,0,34.3,22.1
1/29/2014,5:30:00 PM,0,35.3,21.7
1/29/2014,5:45:00 PM,0,35,21.4
1/29/2014,6:00:00 PM,0,34.7,21.2
1/29/2014,6:15:00 PM,0,35.6,20.8
1/29/2014,6:30:00 PM,0,37.7,20.5
1/29/2014,6:45:00 PM,0,38.9,20.3
1/29/2014,7:00:00 PM,0,39.1,20.1
1/29/2014,7:15:00 PM,0,38.4,19.9
1/29/2014,7:30:00 PM,0,37,19.7
1/29/2014,7:45:00 PM,0,35.9,19.5
1/29/2014,8:00:00 PM,0,34.6,19.5
1/29/2014,8:15:00 PM,0,35.4,19.3
1/29/2014,8:30:00 PM,0,37.5,19
1/29/2014,8:45:00 PM,0,39.3,18.8
1/29/2014,9:00:00 PM,0,40,18.6
1/29/2014,9:15:00 PM,0,41.1,18.3
1/29/2014,9:30:00 PM,0,42.1,18.1
1/29/2014,9:45:00 PM,0,42.3,17.9
1/29/2014,10:00:00 PM,0,42.2,17.7
1/29/2014,10:15:00 PM,0,42.7,17.6
1/29/2014,10:30:00 PM,0,43.7,17.5
1/29/2014,10:45:00 PM,0,44.1,17.2
1/29/2014,11:00:00 PM,0,43.8,16.9
1/29/2014,11:15:00 PM,0,43.1,16.9
1/29/2014,11:30:00 PM,0,42.6,17.1
1/29/2014,11:45:00 PM,0,42.8,17.2
1/30/2014,12:00:00 AM,0,43.4,17
1/30/2014,12:15:00 AM,0,44.1,16.7
1/30/2014,12:30:00 AM,0,45.2,16.4
1/30/2014,12:45:00 AM,0,47.3,15.9
1/30/2014,1:00:00 AM,0,49,15.4
1/30/2014,1:15:00 AM,0,53.5,14.6
1/30/2014,1:30:00 AM,0,55.4,14.3
1/30/2014,1:45:00 AM,0,56.5,13.9
1/30/2014,2:00:00 AM,0,57.5,13.6
1/30/2014,2:15:00 AM,0,59.1,13.3
1/30/2014,2:30:00 AM,0,59.5,13.1
1/30/2014,2:45:00 AM,0,58.8,13
1/30/2014,3:00:00 AM,0,58.6,12.8
1/30/2014,3:15:00 AM,0,58.1,12.4
1/30/2014,3:30:00 AM,0,57.4,12.4
1/30/2014,3:45:00 AM,0,58,12.5
1/30/2014,4:00:00 AM,0,58.1,12.6
1/30/2014,4:15:00 AM,0,58.8,12.6
1/30/2014,4:30:00 AM,0,57.6,12.7
1/30/2014,4:45:00 AM,0,59,12.5
1/30/2014,5:00:00 AM,0,59.9,12.3
1/30/2014,5:15:00 AM,0,60.6,12.2
1/30/2014,5:30:00 AM,0,61.1,12
1/30/2014,5:45:00 AM,0,60.4,12.1
1/30/2014,6:00:00 AM,0,61.7,11.7
1/30/2014,6:15:00 AM,0,61.9,11.7
1/30/2014,6:30:00 AM,0,61.2,11.9
1/30/2014,6:45:00 AM,0,60.2,12.3
1/30/2014,7:00:00 AM,0,61.6,12.3
1/30/2014,7:15:00 AM,0,61.6,12.7
1/30/2014,7:30:00 AM,0,57.6,13.7
1/30/2014,7:45:00 AM,0,53,15.2
1/30/2014,8:00:00 AM,0,49,17
1/30/2014,8:15:00 AM,0,45.7,18.3
1/30/2014,8:30:00 AM,0,41.1,18.8
1/30/2014,8:45:00 AM,0,37.5,19
1/30/2014,9:00:00 AM,0,36,19.2
1/30/2014,9:15:00 AM,0,35.2,19.3
1/30/2014,9:30:00 AM,0,33.7,15.5
1/30/2014,9:30:52 AM,*,*,*
5/8/2014,3:08:03 PM,*,*,*
5/8/2014,3:15:00 PM,0,32.1,25.1
5/8/2014,3:30:00 PM,0,32.4,25
5/8/2014,3:45:00 PM,0,31.7,25.5
5/8/2014,4:00:00 PM,0,31.9,25.4
5/8/2014,4:15:00 PM,0,30.9,25.6
5/8/2014,4:30:00 PM,0,30.9,25.5
5/8/2014,4:45:00 PM,0,31.8,25.3
5/8/2014,5:00:00 PM,0,32.8,24.9
5/8/2014,5:15:00 PM,0,33.3,24.9
5/8/2014,5:30:00 PM,0,33.9,24.5
5/8/2014,5:45:00 PM,0,33.9,24.2
5/8/2014,6:00:00 PM,0,34.1,23.8
5/8/2014,6:15:00 PM,0,33.2,23.6
5/8/2014,6:30:00 PM,0,32.2,23.4
5/8/2014,6:45:00 PM,0,33.2,23.1
5/8/2014,7:00:00 PM,0,34.3,22.8
5/8/2014,7:15:00 PM,0,35.9,22.4
5/8/2014,7:30:00 PM,0,36.3,22.1
5/8/2014,7:45:00 PM,0,36.6,22
5/8/2014,8:00:00 PM,0,37.3,21.9
5/8/2014,8:15:00 PM,0,38.9,21.7
5/8/2014,8:30:00 PM,0,40.5,21.6
5/8/2014,8:45:00 PM,0,41.5,21.4
5/8/2014,9:00:00 PM,0,42.3,21.2
5/8/2014,9:15:00 PM,0,42.5,21.2
5/8/2014,9:30:00 PM,0,41.5,21.2
5/8/2014,9:45:00 PM,0,40.4,21.2
5/8/2014,10:00:00 PM,0,40.8,21
5/8/2014,10:15:00 PM,0,41.3,20.8
5/8/2014,10:30:00 PM,0,41.5,20.7
5/8/2014,10:45:00 PM,0,42.3,20.5
5/8/2014,11:00:00 PM,0,43,20.3
5/8/2014,11:15:00 PM,0,43.9,20.2
5/8/2014,11:30:00 PM,0,44.7,20
5/8/2014,11:45:00 PM,0,44.3,19.9
5/9/2014,12:00:00 AM,0,44.2,19.9
5/9/2014,12:15:00 AM,0,44.1,19.8
5/9/2014,12:30:00 AM,0,44.6,19.8
5/9/2014,12:45:00 AM,0,45.4,19.6
5/9/2014,1:00:00 AM,0,46.2,19.6
5/9/2014,1:15:00 AM,0,47.2,19.3
5/9/2014,1:30:00 AM,0,49,19
5/9/2014,1:45:00 AM,0,49.9,18.9
5/9/2014,2:00:00 AM,0,49.8,18.8
5/9/2014,2:15:00 AM,0,49.6,18.6
5/9/2014,2:30:00 AM,0,49.5,18.4
5/9/2014,2:45:00 AM,0,50.8,18.2
5/9/2014,3:00:00 AM,0,53.3,17.8
5/9/2014,3:15:00 AM,0,58,17.4
5/9/2014,3:30:00 AM,0,62.6,17
5/9/2014,3:45:00 AM,0,61.8,17.1
5/9/2014,4:00:00 AM,0,61.4,17.2
5/9/2014,4:15:00 AM,0,62.7,17
5/9/2014,4:30:00 AM,0,65.1,16.9
5/9/2014,4:45:00 AM,0,63.7,16.8
5/9/2014,5:00:00 AM,0,63,16.9
5/9/2014,5:15:00 AM,0,64,16.8
5/9/2014,5:30:00 AM,0,65.6,16.3
5/9/2014,5:45:00 AM,0,64.9,16.1
5/9/2014,6:00:00 AM,0,64.5,15.9
5/9/2014,6:15:00 AM,0,66.8,15.5
5/9/2014,6:30:00 AM,0,66.6,15.4
5/9/2014,6:45:00 AM,0,65.8,15.4
5/9/2014,7:00:00 AM,0,65.1,15.6
5/9/2014,7:15:00 AM,0,67.3,16.2
5/9/2014,7:30:00 AM,0,71.8,16.5
5/9/2014,7:45:00 AM,0,69.8,17
5/9/2014,8:00:00 AM,0,66,17.3
5/9/2014,8:15:00 AM,0,68.4,17.7
5/9/2014,8:30:00 AM,0,68.1,18.3
5/9/2014,8:45:00 AM,0,61.2,20.1
5/9/2014,9:00:00 AM,0,58.8,20.8
5/9/2014,9:15:00 AM,0,57,21.7
5/9/2014,9:30:00 AM,0,60.4,20.9
5/9/2014,9:45:00 AM,0,59.4,21.2
5/9/2014,10:00:00 AM,0,61.6,20.5
5/9/2014,10:15:00 AM,0,65.3,20.1
5/9/2014,10:15:30 AM,*,*,*
5/17/2014,8:47:29 AM,*,*,*
5/17/2014,9:00:00 AM,0,52.8,24.7
5/17/2014,9:15:00 AM,0,50.3,26
5/17/2014,9:30:00 AM,0,49.9,26.2
5/17/2014,9:45:00 AM,0,47.1,26.6
5/17/2014,10:00:00 AM,0,45.2,26.8
5/17/2014,10:15:00 AM,0,49,27.5
5/17/2014,10:30:00 AM,0,47.5,28.4
5/17/2014,10:45:00 AM,0,47.3,28.2
5/17/2014,11:00:00 AM,0,47.2,28.1
5/17/2014,11:15:00 AM,0,45.1,28.4
5/17/2014,11:30:00 AM,0,42.5,28.8
5/17/2014,11:45:00 AM,0,38.6,29.2
5/17/2014,12:00:00 PM,0,35.2,29.5
5/17/2014,12:15:00 PM,0,33.7,29.7
5/17/2014,12:30:00 PM,0,28.5,30.2
5/17/2014,12:45:00 PM,0,30.5,30.5
5/17/2014,1:00:00 PM,0,27.3,30.4
5/17/2014,1:15:00 PM,0,29.1,31
5/17/2014,1:30:00 PM,0,29,30.3
5/17/2014,1:45:00 PM,0,29.3,30.6
5/17/2014,2:00:00 PM,0,28.5,30.6
5/17/2014,2:15:00 PM,0,28.9,31
5/17/2014,2:30:00 PM,0,31.7,29.7
5/17/2014,2:45:00 PM,0,28.9,30.8
5/17/2014,3:00:00 PM,0,30.3,30.7
5/17/2014,3:15:00 PM,0,29.7,30.8
5/17/2014,3:30:00 PM,0,31.4,30.5
5/17/2014,3:45:00 PM,0,33.7,29.3
5/17/2014,4:00:00 PM,0,32.6,29.5
5/17/2014,4:15:00 PM,0,32.4,29.3
5/17/2014,4:30:00 PM,0,32.1,29.7
5/17/2014,4:45:00 PM,0,30.2,29.8
5/17/2014,5:00:00 PM,0,32.8,28.8
5/17/2014,5:15:00 PM,0,31.3,29.1
5/17/2014,5:30:00 PM,0,31.3,28.8
5/17/2014,5:45:00 PM,0,29.9,28.6
5/17/2014,6:00:00 PM,0,29.7,28.4
5/17/2014,6:15:00 PM,0,30.7,28
5/17/2014,6:30:00 PM,0,34.1,27.7
5/17/2014,6:45:00 PM,0,39.9,27.3
5/17/2014,7:00:00 PM,0,40.2,27.1
5/17/2014,7:15:00 PM,0,40.8,26.9
5/17/2014,7:30:00 PM,0,41.4,26.7
5/17/2014,7:45:00 PM,0,42,26.6
5/17/2014,8:00:00 PM,0,42.3,26.5
5/17/2014,8:15:00 PM,0,42.7,26.3
5/17/2014,8:30:00 PM,0,42.4,26.2
5/17/2014,8:45:00 PM,0,41.9,26.2
5/17/2014,9:00:00 PM,0,41.6,26.1
5/17/2014,9:15:00 PM,0,42.5,25.9
5/17/2014,9:30:00 PM,0,42.6,25.8
5/17/2014,9:45:00 PM,0,42.7,25.7
5/17/2014,10:00:00 PM,0,43.1,25.6
5/17/2014,10:15:00 PM,0,43.5,25.5
