Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
6/2/2019,10:45 PM,0,96,16
6/2/2019,11:00 PM,0,96.8,15.9
6/2/2019,11:15 PM,0,97.5,15.6
6/2/2019,11:30 PM,0,98,15.6
6/2/2019,11:45 PM,0,98.2,15.4
6/3/2019,12:00 AM,0,98.6,15.3
6/3/2019,12:15 AM,0,98.7,15.2
6/3/2019,12:30 AM,0,98.7,15
6/3/2019,12:45 AM,0,98.8,15.1
6/3/2019,1:00 AM,0,98.8,15
6/3/2019,1:15 AM,0,98.9,14.8
6/3/2019,1:30 AM,0,99,14.6
6/3/2019,1:45 AM,0,99,14.5
6/3/2019,2:00 AM,0,99.2,14.5
6/3/2019,2:15 AM,0,99.1,14.4
6/3/2019,2:30 AM,0,99.1,14
6/3/2019,2:45 AM,0,99.2,14
6/3/2019,3:00 AM,0,99.3,14.3
6/3/2019,3:15 AM,0,99.4,14.5
6/3/2019,3:30 AM,0,99.5,14.6
6/3/2019,3:45 AM,0,99.5,14.8
6/3/2019,4:00 AM,0,99.5,14.9
6/3/2019,4:15 AM,0,99.7,14.7
6/3/2019,4:30 AM,0,99.6,14.6
6/3/2019,4:45 AM,0,99.6,14.4
6/3/2019,5:00 AM,0,99.7,14.5
6/3/2019,5:15 AM,0,99.7,14.6
6/3/2019,5:30 AM,0,99.8,14.8
6/3/2019,5:45 AM,0,99.9,14.9
6/3/2019,6:00 AM,0,99.9,15
6/3/2019,6:15 AM,0,99.8,14.9
6/3/2019,6:30 AM,0,99.9,14.9
6/3/2019,6:45 AM,0,99.9,14.8
6/3/2019,7:00 AM,0,99.9,14.9
6/3/2019,7:15 AM,0,100,14.9
6/3/2019,7:30 AM,0,99.9,15.1
6/3/2019,7:45 AM,0,99.9,15.4
6/3/2019,8:00 AM,0,99.9,15.6
6/3/2019,8:15 AM,0,99.7,16
6/3/2019,8:30 AM,0,97.3,16.6
6/3/2019,8:45 AM,0,94.1,17.1
6/3/2019,9:00 AM,0,88,18.1
6/3/2019,9:15 AM,0,85.5,18.6
6/3/2019,9:30 AM,0,83.2,19.6
6/3/2019,9:45 AM,0,77.2,20.6
6/3/2019,10:00 AM,0,75.7,21.4
6/3/2019,10:15 AM,0,69.6,22.6
6/3/2019,10:30 AM,0,66.8,22.9
6/3/2019,10:45 AM,0,64.2,23.5
6/3/2019,11:00 AM,0,66.3,22.7
6/3/2019,11:15 AM,0,63.5,23.8
6/3/2019,11:30 AM,0,61.8,23.5
6/3/2019,11:45 AM,0,60.7,23.5
6/3/2019,12:00 PM,0,63,23.4
6/3/2019,12:15 PM,0,66.5,23.1
6/3/2019,12:30 PM,0,67.7,23.1
6/3/2019,12:45 PM,0,68.1,23.3
6/3/2019,1:00 PM,0,63.8,23.3
6/3/2019,1:15 PM,0,60.2,23.7
6/3/2019,1:30 PM,0,63.6,23.7
6/3/2019,1:45 PM,0,57.5,24.3
6/3/2019,2:00 PM,0,55.2,25
6/3/2019,2:15 PM,0,49.4,26.3
6/3/2019,2:30 PM,0,48.3,26.4
6/3/2019,2:45 PM,0,46.1,26.9
6/3/2019,3:00 PM,0,45.6,26.8
6/3/2019,3:15 PM,0,46.5,27
6/3/2019,3:30 PM,0,45.1,27.6
6/3/2019,3:45 PM,0,46.1,27.6
6/3/2019,4:00 PM,0,45.4,27.8
6/3/2019,4:15 PM,0,45.8,28.1
6/3/2019,4:30 PM,0,44.6,28.1
6/3/2019,4:45 PM,0,44.8,28.3
6/3/2019,5:00 PM,0,45.8,28.1
6/3/2019,5:15 PM,0,48.7,27.1
6/3/2019,5:30 PM,0,48.3,27.4
6/3/2019,5:45 PM,0,50.3,26.6
6/3/2019,6:00 PM,0,51.2,26.3
6/3/2019,6:15 PM,0,57.8,25.4
6/3/2019,6:30 PM,0,66.6,23.9
6/3/2019,6:45 PM,0,75.6,22.4
6/3/2019,7:00 PM,0,71.9,22.6
6/3/2019,7:15 PM,0,81.2,21.3
6/3/2019,7:30 PM,0,94.4,18.9
6/3/2019,7:45 PM,0,97.8,18.6
6/3/2019,8:00 PM,0,97.4,18
6/3/2019,8:15 PM,0,96.6,17.3
6/3/2019,8:30 PM,0,95.2,17.2
6/3/2019,8:45 PM,0,94.8,17
6/3/2019,9:00 PM,0,95.7,17.1
6/3/2019,9:15 PM,0,94,17.1
6/3/2019,9:30 PM,0,94.5,17
6/3/2019,9:45 PM,0,92.8,16.7
6/3/2019,10:00 PM,0,92.3,16.8
6/3/2019,10:15 PM,0,89.7,17.4
6/3/2019,10:30 PM,0,98.1,16.3
6/3/2019,10:45 PM,0,99.3,16.3
6/3/2019,11:00 PM,0,99.7,16.7
6/3/2019,11:15 PM,0,99.9,16.7
6/3/2019,11:30 PM,0,99.7,16.4
6/3/2019,11:45 PM,0,99.7,16.2
6/4/2019,12:00 AM,0,99.6,15.9
6/4/2019,12:15 AM,0,99.7,15.6
6/4/2019,12:30 AM,0,99.7,15.5
6/4/2019,12:45 AM,0,99.6,15.5
6/4/2019,1:00 AM,0,99.7,15.4
6/4/2019,1:15 AM,0,99.7,15.4
6/4/2019,1:30 AM,0,99.8,15.4
6/4/2019,1:45 AM,0,99.8,15.4
6/4/2019,2:00 AM,0,99.7,15.3
6/4/2019,2:15 AM,0,99.8,15.3
6/4/2019,2:30 AM,0,99.8,15.3
6/4/2019,2:45 AM,0,100,15.3
6/4/2019,3:00 AM,0,99.9,15.3
6/4/2019,3:15 AM,0,99.9,15.3
6/4/2019,3:30 AM,0,99.9,15.3
6/4/2019,3:45 AM,0,99.9,15.3
6/4/2019,4:00 AM,0,99.9,15.4
6/4/2019,4:15 AM,0,99.9,15.4
6/4/2019,4:30 AM,0,100,15.4
6/4/2019,4:45 AM,0,99.9,15.5
6/4/2019,5:00 AM,0,100,15.4
6/4/2019,5:15 AM,0,99.9,15.3
6/4/2019,5:30 AM,0,100,15.3
6/4/2019,5:45 AM,0,100,15.3
6/4/2019,6:00 AM,0,100,15.3
6/4/2019,6:15 AM,0,100,15.3
6/4/2019,6:30 AM,0,100,15.2
6/4/2019,6:45 AM,0,100,15.3
6/4/2019,7:00 AM,0,100,15.5
6/4/2019,7:15 AM,0,100,15.6
6/4/2019,7:30 AM,0,100,15.8
6/4/2019,7:45 AM,0,100,15.9
6/4/2019,8:00 AM,0,99.8,16.1
6/4/2019,8:15 AM,0,98.6,16.3
6/4/2019,8:30 AM,0,97.4,16.4
6/4/2019,8:45 AM,0,97.2,16.5
6/4/2019,9:00 AM,0,95.6,16.8
6/4/2019,9:15 AM,0,94,17.3
6/4/2019,9:30 AM,0,92.2,17.7
6/4/2019,9:45 AM,0,90.1,18
6/4/2019,10:00 AM,0,87.3,18.9
6/4/2019,10:15 AM,0,82.7,19.7
6/4/2019,10:30 AM,0,82.9,19.6
6/4/2019,10:45 AM,0,80.6,19.8
6/4/2019,11:00 AM,0,78.5,20.2
6/4/2019,11:15 AM,0,75,20.8
6/4/2019,11:30 AM,0,76.5,20.8
6/4/2019,11:45 AM,0,76.8,20.9
6/4/2019,12:00 PM,0,73.1,21.7
6/4/2019,12:15 PM,0,71.2,21.9
6/4/2019,12:30 PM,0,68.7,22.9
6/4/2019,12:45 PM,0,68.9,23.3
6/4/2019,1:00 PM,0,68.4,23.7
6/4/2019,1:15 PM,0,68.8,23.4
6/4/2019,1:30 PM,0,67.3,23.6
6/4/2019,1:45 PM,0,65,23.7
6/4/2019,2:00 PM,0,62.2,24.1
6/4/2019,2:15 PM,0,59.5,24.4
6/4/2019,2:30 PM,0,63.4,25
6/4/2019,2:45 PM,0,63.3,25.3
6/4/2019,3:00 PM,0,62.9,25.5
6/4/2019,3:15 PM,0,61.5,26
6/4/2019,3:30 PM,0,62.4,25.8
6/4/2019,3:45 PM,0,64.5,24.7
6/4/2019,4:00 PM,0,68,23.9
6/4/2019,4:15 PM,0,70,23.1
6/4/2019,4:30 PM,0,75.1,21.6
6/4/2019,4:45 PM,0,82.9,20.8
6/4/2019,5:00 PM,0,81.7,21.6
6/4/2019,5:15 PM,0,74.2,22.3
6/4/2019,5:30 PM,0,69.5,23.3
6/4/2019,5:45 PM,0,67.8,23.9
6/4/2019,6:00 PM,0,67.8,23.7
6/4/2019,6:15 PM,0,70.1,23
6/4/2019,6:30 PM,0,73.7,22.2
6/4/2019,6:45 PM,0,79,21.1
6/4/2019,7:00 PM,0,84.2,19.9
6/4/2019,7:15 PM,0,89,18.8
6/4/2019,7:30 PM,0,92,18.2
6/4/2019,7:45 PM,0,93.9,18
6/4/2019,8:00 PM,0,95.1,17.7
6/4/2019,8:15 PM,0,96.4,17.4
6/4/2019,8:30 PM,0,96.9,17.5
6/4/2019,8:45 PM,0,96.9,17.6
6/4/2019,9:00 PM,0,88.2,18.4
6/4/2019,9:15 PM,0,76,18.3
6/4/2019,9:30 PM,0,89.5,16.3
6/4/2019,9:45 PM,0,95.3,15.7
6/4/2019,10:00 PM,0,94.7,15.8
6/4/2019,10:15 PM,0,94.2,15.8
6/4/2019,10:30 PM,0,95.1,15.6
6/4/2019,10:45 PM,0,95.6,15.7
6/4/2019,11:00 PM,0,97,15.6
6/4/2019,11:15 PM,0,97.1,15.5
6/4/2019,11:30 PM,0,97.2,15.5
6/4/2019,11:45 PM,0,98.4,15.4
6/5/2019,12:00 AM,0,98.4,15.4
6/5/2019,12:15 AM,0,98.8,15.4
6/5/2019,12:30 AM,0,98.9,15.4
6/5/2019,12:45 AM,0,98.9,15.5
6/5/2019,1:00 AM,0,99,15.5
6/5/2019,1:15 AM,0,98.9,15.5
6/5/2019,1:30 AM,0,98.5,15.4
6/5/2019,1:45 AM,0,98.4,15.3
6/5/2019,2:00 AM,0,98.5,15.3
6/5/2019,2:15 AM,0,98.7,15.4
6/5/2019,2:30 AM,0,98.6,15.4
6/5/2019,2:45 AM,0,98.7,15.4
6/5/2019,3:00 AM,0,98.8,15.3
6/5/2019,3:15 AM,0,98.9,15.3
6/5/2019,3:30 AM,0,98.9,15.4
6/5/2019,3:45 AM,0,98.9,15.4
6/5/2019,4:00 AM,0,99,15.3
6/5/2019,4:15 AM,0,99.2,15.3
6/5/2019,4:30 AM,0,99.1,15.1
6/5/2019,4:45 AM,0,99.3,15
6/5/2019,5:00 AM,0,99.2,14.9
6/5/2019,5:15 AM,0,99.2,14.8
6/5/2019,5:30 AM,0,99.3,14.5
6/5/2019,5:45 AM,0,99.3,14.3
6/5/2019,6:00 AM,0,99.3,14.1
6/5/2019,6:15 AM,0,99.5,14.1
6/5/2019,6:30 AM,0,99.6,14.1
6/5/2019,6:45 AM,0,99.7,14
6/5/2019,7:00 AM,0,99.7,14.1
6/5/2019,7:15 AM,0,99.8,14.5
6/5/2019,7:30 AM,0,99.8,15.1
6/5/2019,7:45 AM,0,98.1,15.6
6/5/2019,8:00 AM,0,95.7,15.9
6/5/2019,8:15 AM,0,95.4,16.2
6/5/2019,8:30 AM,0,94.3,16.6
6/5/2019,8:45 AM,0,90,17.3
6/5/2019,9:00 AM,0,86.3,18.1
6/5/2019,9:15 AM,0,82,18.9
6/5/2019,9:30 AM,0,78.2,19.4
6/5/2019,9:45 AM,0,76.3,19.9
6/5/2019,10:00 AM,0,74.6,20.6
6/5/2019,10:15 AM,0,72.4,21.3
6/5/2019,10:30 AM,0,72.7,21.3
6/5/2019,10:45 AM,0,70.1,22.6
6/5/2019,11:00 AM,0,69.3,22.6
6/5/2019,11:15 AM,0,66.3,23.4
6/5/2019,11:30 AM,0,64.4,23.6
6/5/2019,11:45 AM,0,62.2,24.2
6/5/2019,12:00 PM,0,61.4,24.8
6/5/2019,12:15 PM,0,62.3,25
6/5/2019,12:30 PM,0,62.9,24.8
6/5/2019,12:45 PM,0,59.5,25.6
6/5/2019,1:00 PM,0,60.5,25.4
6/5/2019,1:15 PM,0,58.1,26.1
6/5/2019,1:30 PM,0,57.9,25.5
6/5/2019,1:45 PM,0,60.1,25.8
6/5/2019,2:00 PM,0,60.7,25.2
6/5/2019,2:15 PM,0,58.3,25.5
6/5/2019,2:30 PM,0,53.7,26.1
6/5/2019,2:45 PM,0,51.6,27.1
6/5/2019,3:00 PM,0,52.4,26.7
6/5/2019,3:15 PM,0,50.5,27.4
6/5/2019,3:30 PM,0,49.7,28
6/5/2019,3:45 PM,0,50.6,27.7
6/5/2019,4:00 PM,0,56.6,25.6
6/5/2019,4:15 PM,0,52.1,26.9
6/5/2019,4:30 PM,0,55.8,26.2
6/5/2019,4:45 PM,0,56,26
6/5/2019,5:00 PM,0,55.5,26.2
6/5/2019,5:15 PM,0,52.9,26.2
6/5/2019,5:30 PM,0,53.9,26.1
6/5/2019,5:45 PM,0,53.8,25.7
6/5/2019,6:00 PM,0,55.9,24.9
6/5/2019,6:15 PM,0,61.1,24
6/5/2019,6:30 PM,0,70.4,22.1
6/5/2019,6:45 PM,0,74.7,21
6/5/2019,7:00 PM,0,81,20.2
6/5/2019,7:15 PM,0,84.9,19.4
6/5/2019,7:30 PM,0,90.5,18.5
6/5/2019,7:45 PM,0,92.7,18.3
6/5/2019,8:00 PM,0,94,18.1
6/5/2019,8:15 PM,0,93.2,18.1
6/5/2019,8:30 PM,0,95.1,17.8
6/5/2019,8:45 PM,0,94.4,17.8
6/5/2019,9:00 PM,0,95.2,17.6
6/5/2019,9:15 PM,0,95.3,17.7
6/5/2019,9:30 PM,0,94.1,18.2
6/5/2019,9:45 PM,0,82,18.5
6/5/2019,10:00 PM,0,82.5,17.8
6/5/2019,10:15 PM,0,94,16
6/5/2019,10:30 PM,0,98.4,14.9
6/5/2019,10:45 PM,0,99.4,14.7
6/5/2019,11:00 PM,0,99.4,14.8
6/5/2019,11:15 PM,0,99.5,14.8
6/5/2019,11:30 PM,0,99.8,14.9
6/5/2019,11:45 PM,0,99.7,14.9
6/6/2019,12:00 AM,0,99.7,14.9
6/6/2019,12:15 AM,0,99.8,14.8
6/6/2019,12:30 AM,0,99.8,14.9
6/6/2019,12:45 AM,0,99.8,14.9
6/6/2019,1:00 AM,0,99.7,14.8
6/6/2019,1:15 AM,0,99.8,14.7
6/6/2019,1:30 AM,0,99.8,14.8
6/6/2019,1:45 AM,0,99.9,14.7
6/6/2019,2:00 AM,0,99.9,14.8
6/6/2019,2:15 AM,0,99.9,14.9
6/6/2019,2:30 AM,0,99.9,14.8
6/6/2019,2:45 AM,0,100,14.7
6/6/2019,3:00 AM,0,100,14.8
6/6/2019,3:15 AM,0,100,14.7
6/6/2019,3:30 AM,0,100,14.5
6/6/2019,3:45 AM,0,99.9,14.6
6/6/2019,4:00 AM,0,100,14.6
6/6/2019,4:15 AM,0,100,14.7
6/6/2019,4:30 AM,0,100,14.7
6/6/2019,4:45 AM,0,100,14.7
6/6/2019,5:00 AM,0,100,14.8
6/6/2019,5:15 AM,0,100,14.7
6/6/2019,5:30 AM,0,100,14.7
6/6/2019,5:45 AM,0,100,14.7
6/6/2019,6:00 AM,0,100,14.7
6/6/2019,6:15 AM,0,100,14.7
6/6/2019,6:30 AM,0,100,14.7
6/6/2019,6:45 AM,0,100,14.7
6/6/2019,7:00 AM,0,100,14.9
6/6/2019,7:15 AM,0,100,15.2
6/6/2019,7:30 AM,0,100,15.4
6/6/2019,7:45 AM,0,100,15.6
6/6/2019,8:00 AM,0,100,15.9
6/6/2019,8:15 AM,0,100,16
6/6/2019,8:30 AM,0,100,16.3
6/6/2019,8:45 AM,0,98.8,16.7
6/6/2019,9:00 AM,0,87.6,17.5
6/6/2019,9:15 AM,0,83.8,18.2
6/6/2019,9:30 AM,0,80.5,19
6/6/2019,9:45 AM,0,78.2,19.6
6/6/2019,10:00 AM,0,75.5,19.8
6/6/2019,10:15 AM,0,74.2,20.8
6/6/2019,10:30 AM,0,73.4,21.4
6/6/2019,10:45 AM,0,71.5,21.9
6/6/2019,11:00 AM,0,69.2,22.9
6/6/2019,11:15 AM,0,64.2,23.3
6/6/2019,11:30 AM,0,61.9,23.7
6/6/2019,11:45 AM,0,60.1,23.9
6/6/2019,12:00 PM,0,59,24.2
6/6/2019,12:15 PM,0,60.4,24.4
6/6/2019,12:30 PM,0,60.8,24.8
6/6/2019,12:45 PM,0,59.7,25.2
6/6/2019,1:00 PM,0,58.3,25.5
6/6/2019,1:15 PM,0,58.2,25.8
6/6/2019,1:30 PM,0,55.5,26
6/6/2019,1:45 PM,0,57.3,26.2
6/6/2019,2:00 PM,0,57.9,26.4
6/6/2019,2:15 PM,0,56,26.5
6/6/2019,2:30 PM,0,54.1,27
6/6/2019,2:45 PM,0,55,26.5
6/6/2019,3:00 PM,0,54.1,26.8
6/6/2019,3:15 PM,0,53,26.8
6/6/2019,3:30 PM,0,52.3,26.8
6/6/2019,3:45 PM,0,51.4,26.8
6/6/2019,4:00 PM,0,53.8,26.5
6/6/2019,4:15 PM,0,56.6,25.9
6/6/2019,4:30 PM,0,57,25.9
6/6/2019,4:45 PM,0,55.7,26.3
6/6/2019,5:00 PM,0,54.1,26.7
6/6/2019,5:15 PM,0,54.1,26.8
6/6/2019,5:30 PM,0,55.2,26.5
6/6/2019,5:45 PM,0,57.7,25.6
6/6/2019,6:00 PM,0,59.1,25.4
6/6/2019,6:15 PM,0,62.3,24.6
6/6/2019,6:30 PM,0,63.8,23.8
6/6/2019,6:45 PM,0,68.7,23
6/6/2019,7:00 PM,0,70.2,22.2
6/6/2019,7:15 PM,0,70.6,21.9
6/6/2019,7:30 PM,0,74.8,21.1
6/6/2019,7:45 PM,0,78.7,20.6
6/6/2019,8:00 PM,0,80.4,20.5
6/6/2019,8:15 PM,0,79.8,20.7
6/6/2019,8:30 PM,0,81.2,20.3
6/6/2019,8:45 PM,0,81,20.3
6/6/2019,9:00 PM,0,81.6,20
6/6/2019,9:15 PM,0,83.1,19.7
6/6/2019,9:30 PM,0,84.6,19.3
6/6/2019,9:45 PM,0,88.1,18.9
6/6/2019,10:00 PM,0,89.1,18.7
6/6/2019,10:15 PM,0,89,18.9
6/6/2019,10:30 PM,0,88.5,19.1
6/6/2019,10:45 PM,0,87.6,19.3
6/6/2019,11:00 PM,0,83,19.3
6/6/2019,11:15 PM,0,84.2,18.5
6/6/2019,11:30 PM,0,92.5,17.1
6/6/2019,11:45 PM,0,97.2,15.9
6/7/2019,12:00 AM,0,98.8,14.9
6/7/2019,12:15 AM,0,99.4,14.8
6/7/2019,12:30 AM,0,99.4,14.9
6/7/2019,12:45 AM,0,99.5,14.9
6/7/2019,1:00 AM,0,99.8,14.9
6/7/2019,1:15 AM,0,99.8,14.8
6/7/2019,1:30 AM,0,99.8,14.7
6/7/2019,1:45 AM,0,99.7,14.7
6/7/2019,2:00 AM,0,99.8,14.6
6/7/2019,2:15 AM,0,99.8,14.7
6/7/2019,2:30 AM,0,99.7,14.8
6/7/2019,2:45 AM,0,99.6,14.7
6/7/2019,3:00 AM,0,99.8,14.7
6/7/2019,3:15 AM,0,99.9,14.8
6/7/2019,3:30 AM,0,99.8,14.8
6/7/2019,3:45 AM,0,99.9,14.9
6/7/2019,4:00 AM,0,99.9,14.8
6/7/2019,4:15 AM,0,99.9,14.7
