Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
1/20/2017,6:45 PM,0,48.1,22.2
1/20/2017,7:00 PM,0,53.9,20.6
1/20/2017,7:15 PM,0,59.9,19.2
1/20/2017,7:30 PM,0,63,18.3
1/20/2017,7:45 PM,0,64,17.6
1/20/2017,8:00 PM,0,67.2,16.6
1/20/2017,8:15 PM,0,71,15.7
1/20/2017,8:30 PM,0,74.1,15.3
1/20/2017,8:45 PM,0,76.2,15.1
1/20/2017,9:00 PM,0,77.9,14.4
1/20/2017,9:15 PM,0,81.7,13.8
1/20/2017,9:30 PM,0,81.2,13.3
1/20/2017,9:45 PM,0,80.9,12.8
1/20/2017,10:00 PM,0,84.2,12.5
1/20/2017,10:15 PM,0,86.1,12
1/20/2017,10:30 PM,0,88.7,11.6
1/20/2017,10:45 PM,0,90.5,11
1/20/2017,11:00 PM,0,92.3,10.9
1/20/2017,11:15 PM,0,92.6,10.7
1/20/2017,11:30 PM,0,92.7,10.2
1/20/2017,11:45 PM,0,93.4,9.9
1/21/2017,12:00 AM,0,94.8,9.5
1/21/2017,12:15 AM,0,97.3,9.4
1/21/2017,12:30 AM,0,98.5,8.9
1/21/2017,12:45 AM,0,99.7,9
1/21/2017,1:00 AM,0,99.1,8.6
1/21/2017,1:15 AM,0,99.1,8.3
1/21/2017,1:30 AM,0,99.9,8.1
1/21/2017,1:45 AM,0,100,8
1/21/2017,2:00 AM,0,100,7.6
1/21/2017,2:15 AM,0,100,7
1/21/2017,2:30 AM,0,100,7.2
1/21/2017,2:45 AM,0,100,7.3
1/21/2017,3:00 AM,0,100,7.3
1/21/2017,3:15 AM,0,100,7.3
1/21/2017,3:30 AM,0,100,7.1
1/21/2017,3:45 AM,0,100,6.8
1/21/2017,4:00 AM,0,100,6.2
1/21/2017,4:15 AM,0,100,6.3
1/21/2017,4:30 AM,0,100,6.4
1/21/2017,4:45 AM,0,100,6.5
1/21/2017,5:00 AM,0,100,6.4
1/21/2017,5:15 AM,0,100,6.3
1/21/2017,5:30 AM,0,100,5.9
1/21/2017,5:45 AM,0,100,5.9
1/21/2017,6:00 AM,0,100,5.7
1/21/2017,6:15 AM,0,100,5.8
1/21/2017,6:30 AM,0,100,6
1/21/2017,6:45 AM,0,100,5.7
1/21/2017,7:00 AM,0,100,5.5
1/21/2017,7:15 AM,0,100,5.5
1/21/2017,7:30 AM,0,100,5.9
1/21/2017,7:45 AM,0,100,6.9
1/21/2017,8:00 AM,0,100,8
1/21/2017,8:15 AM,0,99.9,9
1/21/2017,8:30 AM,0,97.7,9.9
1/21/2017,8:45 AM,0,94.4,10.7
1/21/2017,9:00 AM,0,91.3,11.3
1/21/2017,9:15 AM,0,88,11.8
1/21/2017,9:30 AM,0,84.3,12.8
1/21/2017,9:45 AM,0,84.1,13.5
1/21/2017,10:00 AM,0,79.7,14.3
1/21/2017,10:15 AM,0,67.8,16.3
1/21/2017,10:30 AM,0,58.7,18.5
1/21/2017,10:45 AM,0,53.4,20
1/21/2017,11:00 AM,0,48.3,21.4
1/21/2017,11:15 AM,0,43,23
1/21/2017,11:30 AM,0,41,23.7
1/21/2017,11:45 AM,0,37,25.3
1/21/2017,12:00 PM,0,33.5,26.5
1/21/2017,12:15 PM,0,31.6,27.3
1/21/2017,12:30 PM,0,31.7,27.4
1/21/2017,12:45 PM,0,29.6,28.3
1/21/2017,1:00 PM,0,28.9,29
1/21/2017,1:15 PM,0,27.5,29.8
1/21/2017,1:30 PM,0,28.2,29.1
1/21/2017,1:45 PM,0,28,28.9
1/21/2017,2:00 PM,0,27.2,29.7
1/21/2017,2:15 PM,0,26,30.2
1/21/2017,2:30 PM,0,25.2,30.5
1/21/2017,2:45 PM,0,25.8,30.1
1/21/2017,3:00 PM,0,27.3,29.6
1/21/2017,3:15 PM,0,30.8,27.9
1/21/2017,3:30 PM,0,29.5,28.6
1/21/2017,3:45 PM,0,30.5,28
1/21/2017,4:00 PM,0,30.9,27.6
1/21/2017,4:15 PM,0,31.5,27.3
1/21/2017,4:30 PM,0,34.1,26.7
1/21/2017,4:45 PM,0,36.7,26
1/21/2017,5:00 PM,0,41.2,25.3
1/21/2017,5:15 PM,0,45,24.1
1/21/2017,5:30 PM,0,50.4,22.8
1/21/2017,5:45 PM,0,55.6,21.8
1/21/2017,6:00 PM,0,61.9,21.1
1/21/2017,6:15 PM,0,58.5,21.5
1/21/2017,6:30 PM,0,62.2,21.1
1/21/2017,6:45 PM,0,64.7,20
1/21/2017,7:00 PM,0,66.5,18.8
1/21/2017,7:15 PM,0,74.3,17.8
1/21/2017,7:30 PM,0,77.6,17.1
1/21/2017,7:45 PM,0,78.2,16.2
1/21/2017,8:00 PM,0,82.5,15.3
1/21/2017,8:15 PM,0,85.3,14.7
1/21/2017,8:30 PM,0,86.6,14.3
1/21/2017,8:45 PM,0,88.8,13.6
1/21/2017,9:00 PM,0,91,13.4
1/21/2017,9:15 PM,0,90,13.1
1/21/2017,9:30 PM,0,86.7,12.8
1/21/2017,9:45 PM,0,91,12.2
1/21/2017,10:00 PM,0,93.5,12
1/21/2017,10:15 PM,0,94.2,11.5
1/21/2017,10:30 PM,0,93.8,11.1
1/21/2017,10:45 PM,0,94.7,10.8
1/21/2017,11:00 PM,0,98.4,10.8
1/21/2017,11:15 PM,0,98.3,10.1
1/21/2017,11:30 PM,0,98.6,9.8
1/21/2017,11:45 PM,0,99.4,9.6
1/22/2017,12:00 AM,0,100,9.6
1/22/2017,12:15 AM,0,100,9.5
1/22/2017,12:30 AM,0,100,9.3
1/22/2017,12:45 AM,0,100,8.9
1/22/2017,1:00 AM,0,100,8.8
1/22/2017,1:15 AM,0,100,8.7
1/22/2017,1:30 AM,0,100,8.7
1/22/2017,1:45 AM,0,100,8.1
1/22/2017,2:00 AM,0,100,8
1/22/2017,2:15 AM,0,100,8.1
1/22/2017,2:30 AM,0,100,8.4
1/22/2017,2:45 AM,0,100,8
1/22/2017,3:00 AM,0,100,8
1/22/2017,3:15 AM,0,100,7.7
1/22/2017,3:30 AM,0,100,7.2
1/22/2017,3:45 AM,0,100,7
1/22/2017,4:00 AM,0,100,7.1
1/22/2017,4:15 AM,0,100,7.1
1/22/2017,4:30 AM,0,100,6.9
1/22/2017,4:45 AM,0,100,6.9
1/22/2017,5:00 AM,0,100,6.6
1/22/2017,5:15 AM,0,100,6.5
1/22/2017,5:30 AM,0,100,6.5
1/22/2017,5:45 AM,0,100,6.3
1/22/2017,6:00 AM,0,100,6.2
1/22/2017,6:15 AM,0,100,5.9
1/22/2017,6:30 AM,0,100,5.9
1/22/2017,6:45 AM,0,100,5.9
1/22/2017,7:00 AM,0,100,5.6
1/22/2017,7:15 AM,0,100,5.8
1/22/2017,7:30 AM,0,100,6.1
1/22/2017,7:45 AM,0,100,6.9
1/22/2017,8:00 AM,0,100,7.4
1/22/2017,8:15 AM,0,100,8.2
1/22/2017,8:30 AM,0,100,9.3
1/22/2017,8:45 AM,0,100,10.6
1/22/2017,9:00 AM,0,93.2,12.7
1/22/2017,9:15 AM,0,79.8,14.9
1/22/2017,9:30 AM,0,71.1,17
1/22/2017,9:45 AM,0,65,18.3
1/22/2017,10:00 AM,0,58,20.1
1/22/2017,10:15 AM,0,52.9,21.3
1/22/2017,10:30 AM,0,44.3,23
1/22/2017,10:45 AM,0,40.9,23.9
1/22/2017,11:00 AM,0,37.4,25.1
1/22/2017,11:15 AM,0,33.9,26
1/22/2017,11:30 AM,0,31.7,26.3
1/22/2017,11:45 AM,0,29.8,27.4
1/22/2017,12:00 PM,0,29.2,27.7
1/22/2017,12:15 PM,0,29.4,27.9
1/22/2017,12:30 PM,0,27.9,28.4
1/22/2017,12:45 PM,0,27.4,28.5
1/22/2017,1:00 PM,0,27.5,28.8
1/22/2017,1:15 PM,0,26.2,28.9
1/22/2017,1:30 PM,0,26.4,29.5
1/22/2017,1:45 PM,0,25.6,29.2
1/22/2017,2:00 PM,0,25.2,30.1
1/22/2017,2:15 PM,0,24.1,30.8
1/22/2017,2:30 PM,0,23.6,30.9
1/22/2017,2:45 PM,0,22.7,30.6
1/22/2017,3:00 PM,0,22,30.4
1/22/2017,3:15 PM,0,20.4,30.2
1/22/2017,3:30 PM,0,20.2,30.3
1/22/2017,3:45 PM,0,20.6,30.1
1/22/2017,4:00 PM,0,20.9,30.2
1/22/2017,4:15 PM,0,21.3,30.1
1/22/2017,4:30 PM,0,21.7,29.7
1/22/2017,4:45 PM,0,20.7,29.9
1/22/2017,5:00 PM,0,20.7,30.1
1/22/2017,5:15 PM,0,21.2,29.9
1/22/2017,5:30 PM,0,21.4,29.7
1/22/2017,5:45 PM,0,22.2,29.2
1/22/2017,6:00 PM,0,25.5,28
1/22/2017,6:15 PM,0,28.1,26.3
1/22/2017,6:30 PM,0,31.6,24.6
1/22/2017,6:45 PM,0,38.4,22.3
1/22/2017,7:00 PM,0,50.8,19.9
1/22/2017,7:15 PM,0,55.8,18.6
1/22/2017,7:30 PM,0,57.1,17.8
1/22/2017,7:45 PM,0,59.7,17
1/22/2017,8:00 PM,0,64.9,16.2
1/22/2017,8:15 PM,0,67.6,15.8
1/22/2017,8:30 PM,0,69.8,15.6
1/22/2017,8:45 PM,0,72.7,15
1/22/2017,9:00 PM,0,73.5,14.8
1/22/2017,9:15 PM,0,73,14.6
1/22/2017,9:30 PM,0,73.1,14.6
1/22/2017,9:45 PM,0,72.7,14.6
1/22/2017,10:00 PM,0,71.6,14.5
1/22/2017,10:15 PM,0,73.6,14.3
1/22/2017,10:30 PM,0,74.3,14.2
1/22/2017,10:45 PM,0,75.2,14.3
1/22/2017,11:00 PM,0,75.9,14.4
1/22/2017,11:15 PM,0,77.2,14.3
1/22/2017,11:30 PM,0,78.6,14.2
1/22/2017,11:45 PM,0,79.7,13.7
1/23/2017,12:00 AM,0,83.9,13.1
1/23/2017,12:15 AM,0,85.2,12.9
1/23/2017,12:30 AM,0,86.4,12.5
1/23/2017,12:45 AM,0,86.8,12.1
1/23/2017,1:00 AM,0,89.3,11.6
1/23/2017,1:15 AM,0,91.7,11.6
1/23/2017,1:30 AM,0,91.1,11.6
1/23/2017,1:45 AM,0,91.4,12.1
1/23/2017,2:00 AM,0,89,12.2
1/23/2017,2:15 AM,0,86.3,12.4
1/23/2017,2:30 AM,0,89.2,11.6
1/23/2017,2:45 AM,0,93.7,10.9
1/23/2017,3:00 AM,0,95.1,10.6
1/23/2017,3:15 AM,0,96.2,10.2
1/23/2017,3:30 AM,0,97.8,9.8
1/23/2017,3:45 AM,0,98.7,9.4
1/23/2017,4:00 AM,0,100,9
1/23/2017,4:15 AM,0,99.9,8.5
1/23/2017,4:30 AM,0,100,8.4
1/23/2017,4:45 AM,0,100,8.3
1/23/2017,5:00 AM,0,100,7.8
1/23/2017,5:15 AM,0,100,7.7
1/23/2017,5:30 AM,0,100,7.8
1/23/2017,5:45 AM,0,100,7.3
1/23/2017,6:00 AM,0,100,7.2
1/23/2017,6:15 AM,0,100,6.9
1/23/2017,6:30 AM,0,100,6.6
1/23/2017,6:45 AM,0,100,6.5
1/23/2017,7:00 AM,0,100,6.2
1/23/2017,7:15 AM,0,100,6.1
1/23/2017,7:30 AM,0,100,6.4
1/23/2017,7:45 AM,0,100,7.1
1/23/2017,8:00 AM,0,100,8
1/23/2017,8:15 AM,0,100,9.2
1/23/2017,8:30 AM,0,96.9,10.4
1/23/2017,8:45 AM,0,87.6,12
1/23/2017,9:00 AM,0,76.9,14.4
1/23/2017,9:15 AM,0,66.2,16.8
1/23/2017,9:30 AM,0,61.3,17.8
1/23/2017,9:45 AM,0,55.3,19
1/23/2017,10:00 AM,0,48.1,20.9
1/23/2017,10:15 AM,0,44,22
1/23/2017,10:30 AM,0,39.3,23.4
1/23/2017,10:45 AM,0,31.5,24.8
1/23/2017,11:00 AM,0,27.5,25.1
1/23/2017,11:15 AM,0,26.6,26.1
1/23/2017,11:30 AM,0,25.4,26.5
1/23/2017,11:45 AM,0,25.3,26.8
1/23/2017,12:00 PM,0,25.1,26.9
1/23/2017,12:15 PM,0,23.9,27.6
1/23/2017,12:30 PM,0,22.6,28.2
1/23/2017,12:45 PM,0,21.8,28.9
1/23/2017,1:00 PM,0,22.5,28.8
1/23/2017,1:15 PM,0,22.9,29.4
1/23/2017,1:30 PM,0,22.6,30
1/23/2017,1:45 PM,0,22,30.3
1/23/2017,2:00 PM,0,21.5,30.2
1/23/2017,2:15 PM,0,21.3,30.3
1/23/2017,2:30 PM,0,20.9,30.7
1/23/2017,2:45 PM,0,19.3,30.8
1/23/2017,3:00 PM,0,18.4,31
1/23/2017,3:15 PM,0,18.4,31.1
1/23/2017,3:30 PM,0,18.3,30.6
1/23/2017,3:45 PM,0,17.2,30.9
1/23/2017,4:00 PM,0,17.1,30.9
1/23/2017,4:15 PM,0,17.5,30.9
1/23/2017,4:30 PM,0,16.7,30.6
1/23/2017,4:45 PM,0,16,30.5
1/23/2017,5:00 PM,0,14.9,30.2
1/23/2017,5:15 PM,0,14.9,29.8
1/23/2017,5:30 PM,0,17.6,29.4
1/23/2017,5:45 PM,0,19.4,28.7
1/23/2017,6:00 PM,0,20.1,28.1
1/23/2017,6:15 PM,0,22.5,27
1/23/2017,6:30 PM,0,25,25.3
1/23/2017,6:45 PM,0,30.3,23
1/23/2017,7:00 PM,0,39.4,20.9
1/23/2017,7:15 PM,0,44.4,19.1
1/23/2017,7:30 PM,0,50.7,17.3
1/23/2017,7:45 PM,0,51.4,16.7
1/23/2017,8:00 PM,0,56.6,16
1/23/2017,8:15 PM,0,58.1,15.7
1/23/2017,8:30 PM,0,59.8,14.8
1/23/2017,8:45 PM,0,64.6,13.9
1/23/2017,9:00 PM,0,68.6,13.3
1/23/2017,9:15 PM,0,69.8,12.9
1/23/2017,9:30 PM,0,73.7,11.9
1/23/2017,9:45 PM,0,77.2,11.6
1/23/2017,10:00 PM,0,79.9,11.1
1/23/2017,10:15 PM,0,80.4,10.8
1/23/2017,10:30 PM,0,84.3,10.5
1/23/2017,10:45 PM,0,87.4,10.4
1/23/2017,11:00 PM,0,88.7,9.9
1/23/2017,11:15 PM,0,89.7,9.5
1/23/2017,11:30 PM,0,89.6,8.9
1/23/2017,11:45 PM,0,88.6,8.7
1/24/2017,12:00 AM,0,88.1,8.6
1/24/2017,12:15 AM,0,92.2,8.4
1/24/2017,12:30 AM,0,92,8.3
1/24/2017,12:45 AM,0,94.2,8
1/24/2017,1:00 AM,0,94.4,7.8
1/24/2017,1:15 AM,0,95.2,7.6
1/24/2017,1:30 AM,0,94.4,7.2
1/24/2017,1:45 AM,0,95.1,6.7
1/24/2017,2:00 AM,0,97.4,6.6
1/24/2017,2:15 AM,0,98.1,6.6
1/24/2017,2:30 AM,0,95.6,6.5
1/24/2017,2:45 AM,0,95.4,6.1
1/24/2017,3:00 AM,0,97.4,6
1/24/2017,3:15 AM,0,97.9,6
1/24/2017,3:30 AM,0,99.2,5.8
1/24/2017,3:45 AM,0,100,5.9
1/24/2017,4:00 AM,0,100,5.5
1/24/2017,4:15 AM,0,100,4.9
1/24/2017,4:30 AM,0,100,5.1
1/24/2017,4:45 AM,0,100,5.2
1/24/2017,5:00 AM,0,100,5.3
1/24/2017,5:15 AM,0,100,4.9
1/24/2017,5:30 AM,0,100,4.9
1/24/2017,5:45 AM,0,100,4.8
1/24/2017,6:00 AM,0,100,4.6
1/24/2017,6:15 AM,0,100,4.3
1/24/2017,6:30 AM,0,100,4.2
1/24/2017,6:45 AM,0,100,4.1
1/24/2017,7:00 AM,0,100,4.4
1/24/2017,7:15 AM,0,100,4.2
1/24/2017,7:30 AM,0,100,4.6
1/24/2017,7:45 AM,0,100,5.5
1/24/2017,8:00 AM,0,100,6.2
1/24/2017,8:15 AM,0,99.9,7.3
1/24/2017,8:30 AM,0,93.2,9.1
1/24/2017,8:45 AM,0,84.2,10.7
1/24/2017,9:00 AM,0,74.9,12.9
1/24/2017,9:15 AM,0,64.5,14.9
1/24/2017,9:30 AM,0,61.3,16.5
1/24/2017,9:45 AM,0,56.8,17.9
1/24/2017,10:00 AM,0,51.5,20
1/24/2017,10:15 AM,0,43.3,21.8
1/24/2017,10:30 AM,0,41.8,22.3
1/24/2017,10:45 AM,0,35.4,23.9
1/24/2017,11:00 AM,0,27.8,26
1/24/2017,11:15 AM,0,27,26.3
1/24/2017,11:30 AM,0,25.9,26.8
1/24/2017,11:45 AM,0,24.1,27.7
1/24/2017,12:00 PM,0,24.3,27.2
1/24/2017,12:15 PM,0,23.1,28.2
1/24/2017,12:30 PM,0,23.2,28.2
1/24/2017,12:45 PM,0,21.8,28.6
1/24/2017,1:00 PM,0,21.3,28.6
1/24/2017,1:15 PM,0,19.9,29
1/24/2017,1:30 PM,0,20,29.2
1/24/2017,1:45 PM,0,19.9,29.7
1/24/2017,2:00 PM,0,19.2,29.6
1/24/2017,2:15 PM,0,18.1,30
1/24/2017,2:30 PM,0,18.7,30.6
1/24/2017,2:45 PM,0,18.8,30.7
1/24/2017,3:00 PM,0,18.5,30.4
1/24/2017,3:15 PM,0,18.1,30.4
1/24/2017,3:30 PM,0,18,30.4
1/24/2017,3:45 PM,0,17.2,30
1/24/2017,4:00 PM,0,16.7,30
1/24/2017,4:15 PM,0,16.6,30.3
1/24/2017,4:30 PM,0,16.1,30.6
1/24/2017,4:45 PM,0,14.1,30.1
1/24/2017,5:00 PM,0,14.5,30.1
1/24/2017,5:15 PM,0,15.6,29.8
1/24/2017,5:30 PM,0,16.3,29.4
1/24/2017,5:45 PM,0,17.1,28.9
1/24/2017,6:00 PM,0,17.5,28.2
1/24/2017,6:15 PM,0,17.9,27.1
1/24/2017,6:30 PM,0,20.5,25.5
1/24/2017,6:45 PM,0,25.5,23
1/24/2017,7:00 PM,0,32,20.6
1/24/2017,7:15 PM,0,40.7,19
1/24/2017,7:30 PM,0,46.4,17.2
1/24/2017,7:45 PM,0,49.8,16.5
1/24/2017,8:00 PM,0,53.6,15.4
1/24/2017,8:15 PM,0,56.8,14.7
1/24/2017,8:30 PM,0,59.4,14.2
1/24/2017,8:45 PM,0,62,13.3
1/24/2017,9:00 PM,0,67.4,12.5
1/24/2017,9:15 PM,0,73.3,12
1/24/2017,9:30 PM,0,70,11.8
1/24/2017,9:45 PM,0,74.3,11.1
1/24/2017,10:00 PM,0,77.4,10.7
1/24/2017,10:15 PM,0,80.4,10.5
1/24/2017,10:30 PM,0,85.1,10
1/24/2017,10:45 PM,0,84.5,9.8
1/24/2017,11:00 PM,0,81.6,9.5
1/24/2017,11:15 PM,0,83.1,9.2
1/24/2017,11:30 PM,0,84.7,8.7
1/24/2017,11:45 PM,0,89.1,8.7
1/25/2017,12:00 AM,0,89.9,8.2
1/25/2017,12:15 AM,0,90.1,7.9
1/25/2017,12:30 AM,0,88.9,7.6
1/25/2017,12:45 AM,0,91.8,7.3
1/25/2017,1:00 AM,0,94.2,7.1
1/25/2017,1:15 AM,0,96.5,6.5
1/25/2017,1:30 AM,0,96.3,6.8
1/25/2017,1:45 AM,0,95.8,6.5
1/25/2017,2:00 AM,0,96.3,6.5
1/25/2017,2:15 AM,0,98.6,6.2
1/25/2017,2:30 AM,0,99.9,6
1/25/2017,2:45 AM,0,100,5.9
1/25/2017,3:00 AM,0,99.8,5.3
1/25/2017,3:15 AM,0,100,4.9
