Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
5/31/2013,11:45 AM,0,65.3,23.1
5/31/2013,12:00 PM,0,61.6,23.6
5/31/2013,12:15 PM,0,63.7,23.1
5/31/2013,12:30 PM,0,63.8,23.3
5/31/2013,12:45 PM,0,57.6,23.7
5/31/2013,1:00 PM,0,55.7,23.4
5/31/2013,1:15 PM,0,56.3,24.2
5/31/2013,1:30 PM,0,57.1,24.3
5/31/2013,1:45 PM,0,58,24.3
5/31/2013,2:00 PM,0,56.4,24.8
5/31/2013,2:15 PM,0,56.2,24.8
5/31/2013,2:30 PM,0,55.3,25.2
5/31/2013,2:45 PM,0,49.6,25.9
5/31/2013,3:00 PM,0,49.6,26.1
5/31/2013,3:15 PM,0,47.4,25.8
5/31/2013,3:30 PM,0,50.4,25.8
5/31/2013,3:45 PM,0,46.6,25.8
5/31/2013,4:00 PM,0,47.3,26.2
5/31/2013,4:15 PM,0,43.5,26.2
5/31/2013,4:30 PM,0,44.4,26
5/31/2013,4:45 PM,0,43.5,26.1
5/31/2013,5:00 PM,0,45.2,26
5/31/2013,5:15 PM,0,45.7,25.9
5/31/2013,5:30 PM,0,46,25.7
5/31/2013,5:45 PM,0,46.2,25.9
5/31/2013,6:00 PM,0,48,25.8
5/31/2013,6:15 PM,0,59.5,24.8
5/31/2013,6:30 PM,0,63.9,23.9
5/31/2013,6:45 PM,0,64.1,23
5/31/2013,7:00 PM,0,68.7,21.9
5/31/2013,7:15 PM,0,64.9,21.4
5/31/2013,7:30 PM,0,68,20.5
5/31/2013,7:45 PM,0,69.3,20
5/31/2013,8:00 PM,0,65.9,19.7
5/31/2013,8:15 PM,0,67.8,19.2
5/31/2013,8:30 PM,0,69.6,19.1
5/31/2013,8:45 PM,0,71.9,18.9
5/31/2013,9:00 PM,0,67.6,18.9
5/31/2013,9:15 PM,0,66.6,18.5
5/31/2013,9:30 PM,0,69.1,17.9
5/31/2013,9:45 PM,0,71.3,17.7
5/31/2013,10:00 PM,0,75.1,17.5
5/31/2013,10:15 PM,0,77.4,17.6
5/31/2013,10:30 PM,0,78.1,17.7
5/31/2013,10:45 PM,0,79.3,17.8
5/31/2013,11:00 PM,0,79.1,17.7
5/31/2013,11:15 PM,0,80.9,17.6
5/31/2013,11:30 PM,0,80.4,17.6
5/31/2013,11:45 PM,0,81.3,17.4
6/1/2013,12:00 AM,0,80.1,17
6/1/2013,12:15 AM,0,80.9,16.7
6/1/2013,12:30 AM,0,81.1,16.6
6/1/2013,12:45 AM,0,83.6,16.4
6/1/2013,1:00 AM,0,87.1,16.1
6/1/2013,1:15 AM,0,86.7,16
6/1/2013,1:30 AM,0,86.1,16.1
6/1/2013,1:45 AM,0,88,15.9
6/1/2013,2:00 AM,0,90.4,15.5
6/1/2013,2:15 AM,0,90.3,15.3
6/1/2013,2:30 AM,0,91.7,15
6/1/2013,2:45 AM,0,89.1,15.1
6/1/2013,3:00 AM,0,91.1,14.9
6/1/2013,3:15 AM,0,90.9,14.9
6/1/2013,3:30 AM,0,90.7,15.2
6/1/2013,3:45 AM,0,89.8,15.5
6/1/2013,4:00 AM,0,88.9,15.7
6/1/2013,4:15 AM,0,89.2,15.8
6/1/2013,4:30 AM,0,90.5,15.8
6/1/2013,4:45 AM,0,89.8,15.8
6/1/2013,5:00 AM,0.2,94.3,15.4
6/1/2013,5:15 AM,0.4,95.3,15.2
6/1/2013,5:30 AM,0,96.4,15.1
6/1/2013,5:45 AM,0,97.2,15.1
6/1/2013,6:00 AM,0,96.9,15
6/1/2013,6:15 AM,0,97.2,15
6/1/2013,6:30 AM,0,97.5,15
6/1/2013,6:45 AM,0,97.3,14.9
6/1/2013,7:00 AM,0,96.7,15
6/1/2013,7:15 AM,0,95.9,15.2
6/1/2013,7:30 AM,0,95.6,15.5
6/1/2013,7:45 AM,0,94.5,15.8
6/1/2013,8:00 AM,0,92.5,16.1
6/1/2013,8:15 AM,0,95.4,16
6/1/2013,8:30 AM,0,95.5,16
6/1/2013,8:45 AM,0,91.5,16.4
6/1/2013,9:00 AM,0,90.7,16.7
6/1/2013,9:15 AM,0,87.2,17.1
6/1/2013,9:30 AM,0,81.6,17.6
6/1/2013,9:45 AM,0,79.3,18.3
6/1/2013,10:00 AM,0,77.8,19
6/1/2013,10:15 AM,0,78.7,19.4
6/1/2013,10:30 AM,0,77.6,19.7
6/1/2013,10:45 AM,0,71.6,20.7
6/1/2013,11:00 AM,0,70.9,20.8
6/1/2013,11:15 AM,0,71.7,21.1
6/1/2013,11:30 AM,0,69.5,21.5
6/1/2013,11:45 AM,0,66.9,21.8
6/1/2013,12:00 PM,0,65.4,21.8
6/1/2013,12:15 PM,0,65.3,21.8
6/1/2013,12:30 PM,0,64.9,22.5
6/1/2013,12:45 PM,0,60.7,22.8
6/1/2013,1:00 PM,0,58.7,23.8
6/1/2013,1:15 PM,0,59.1,24.2
6/1/2013,1:30 PM,0,58.8,24.2
6/1/2013,1:45 PM,0,58,24.1
6/1/2013,2:00 PM,0,56.1,24
6/1/2013,2:15 PM,0,54.4,24.4
6/1/2013,2:30 PM,0,51.5,25.4
6/1/2013,2:45 PM,0,52,24.9
6/1/2013,3:00 PM,0,53.8,25.6
6/1/2013,3:15 PM,0,55.8,24.3
6/1/2013,3:30 PM,0,54,25
6/1/2013,3:45 PM,0,52.7,25.6
6/1/2013,4:00 PM,0,55.4,25
6/1/2013,4:15 PM,0,56.2,24.6
6/1/2013,4:30 PM,0,55.6,25.1
6/1/2013,4:45 PM,0,57.8,23.9
6/1/2013,5:00 PM,0,61.9,22.4
6/1/2013,5:15 PM,0,61.6,22.2
6/1/2013,5:30 PM,0,59,22.6
6/1/2013,5:45 PM,0,62.2,22.5
6/1/2013,6:00 PM,0,64.2,22.1
6/1/2013,6:15 PM,0,63.5,21.7
6/1/2013,6:30 PM,0,65.7,21
6/1/2013,6:45 PM,0,71,20.4
6/1/2013,7:00 PM,0,77.1,19.8
6/1/2013,7:15 PM,0,81.2,19.3
6/1/2013,7:30 PM,0,78.5,18.8
6/1/2013,7:45 PM,0,75,18.7
6/1/2013,8:00 PM,0,75.3,18.5
6/1/2013,8:15 PM,0,76.1,18.6
6/1/2013,8:30 PM,0,75.1,18.7
6/1/2013,8:45 PM,0,79.9,18.6
6/1/2013,9:00 PM,0,82.1,18.6
6/1/2013,9:15 PM,0,80.6,18.7
6/1/2013,9:30 PM,0,81.9,18.3
6/1/2013,9:45 PM,0,83.2,18.2
6/1/2013,10:00 PM,0,82.5,18.1
6/1/2013,10:15 PM,0,85.3,17.8
6/1/2013,10:30 PM,0,88.9,17.5
6/1/2013,10:45 PM,0,89.8,17.5
6/1/2013,11:00 PM,0,89.2,17.4
6/1/2013,11:15 PM,0,89.8,17.3
6/1/2013,11:30 PM,0,90.7,17.1
6/1/2013,11:45 PM,0,90.9,16.9
6/2/2013,12:00 AM,0,88.7,16.8
6/2/2013,12:15 AM,0,88.6,16.6
6/2/2013,12:30 AM,0,88.9,16.5
6/2/2013,12:45 AM,0,88.8,16.4
6/2/2013,1:00 AM,0,89.4,16.2
6/2/2013,1:15 AM,0,90.6,15.8
6/2/2013,1:30 AM,0,91.4,15.5
6/2/2013,1:45 AM,0,91.2,15.6
6/2/2013,2:00 AM,0,92.3,15.6
6/2/2013,2:15 AM,0,91.1,15.6
6/2/2013,2:30 AM,0,90.8,15.6
6/2/2013,2:45 AM,0,87.8,15.8
6/2/2013,3:00 AM,0,87,16.1
6/2/2013,3:15 AM,0,90,15.8
6/2/2013,3:30 AM,0,88,16.1
6/2/2013,3:45 AM,0,89.5,16
6/2/2013,4:00 AM,0,90.5,15.8
6/2/2013,4:15 AM,0,90,15.7
6/2/2013,4:30 AM,0,90.1,15.8
6/2/2013,4:45 AM,0,90.6,15.8
6/2/2013,5:00 AM,0,91.9,15.8
6/2/2013,5:15 AM,0,91.2,15.8
6/2/2013,5:30 AM,0,93.3,15.5
6/2/2013,5:45 AM,0,92.4,15.5
6/2/2013,6:00 AM,0,92.7,15.5
6/2/2013,6:15 AM,0,92.5,15.4
6/2/2013,6:30 AM,0,92,15.5
6/2/2013,6:45 AM,0,92,15.6
6/2/2013,7:00 AM,0,92.8,15.7
6/2/2013,7:15 AM,0,93.6,15.6
6/2/2013,7:30 AM,0,94.8,15.4
6/2/2013,7:45 AM,0,94.2,15.6
6/2/2013,8:00 AM,0,94.6,15.7
6/2/2013,8:15 AM,0,94.4,15.8
6/2/2013,8:30 AM,0,91,16.4
6/2/2013,8:45 AM,0,92.2,16.7
6/2/2013,9:00 AM,0,92.7,16.7
6/2/2013,9:15 AM,0,91.9,16.7
6/2/2013,9:30 AM,0,90.1,17.1
6/2/2013,9:45 AM,0,89.1,17.4
6/2/2013,10:00 AM,0,89.4,17.6
6/2/2013,10:15 AM,0,89.3,18
6/2/2013,10:30 AM,0,80.1,19.6
6/2/2013,10:45 AM,0,72.5,20.3
6/2/2013,11:00 AM,0,69.9,20.8
6/2/2013,11:15 AM,0,69.4,21.2
6/2/2013,11:30 AM,0,68.9,21.8
6/2/2013,11:45 AM,0,67.6,22
6/2/2013,12:00 PM,0,66.6,22.2
6/2/2013,12:15 PM,0,65.9,22.5
6/2/2013,12:30 PM,0,63.9,22.9
6/2/2013,12:45 PM,0,59,23.2
6/2/2013,1:00 PM,0,54.8,24
6/2/2013,1:15 PM,0,51.1,24.4
6/2/2013,1:30 PM,0,53.3,24.3
6/2/2013,1:45 PM,0,49.4,24.7
6/2/2013,2:00 PM,0,50,25
6/2/2013,2:15 PM,0,48.9,25.1
6/2/2013,2:30 PM,0,49,25.4
6/2/2013,2:45 PM,0,49.2,25.4
6/2/2013,3:00 PM,0,47.8,25.6
6/2/2013,3:15 PM,0,46.5,25.9
6/2/2013,3:30 PM,0,46.2,26.2
6/2/2013,3:45 PM,0,45.1,25.7
6/2/2013,4:00 PM,0,44.7,26
6/2/2013,4:15 PM,0,44.9,25.9
6/2/2013,4:30 PM,0,44.2,26.2
6/2/2013,4:45 PM,0,44,25.7
6/2/2013,5:00 PM,0,43.1,26
6/2/2013,5:15 PM,0,43.6,25.6
6/2/2013,5:30 PM,0,44.9,25.5
6/2/2013,5:45 PM,0,45.3,25.3
6/2/2013,6:00 PM,0,44.4,25.4
6/2/2013,6:15 PM,0,52.9,25.2
6/2/2013,6:30 PM,0,60.1,23.5
6/2/2013,6:45 PM,0,64.8,21.9
6/2/2013,7:00 PM,0,65.8,21.1
6/2/2013,7:15 PM,0,66.1,20.6
6/2/2013,7:30 PM,0,69.1,20
6/2/2013,7:45 PM,0,72.4,19.4
6/2/2013,8:00 PM,0,73.8,19
6/2/2013,8:15 PM,0,68.1,19.2
6/2/2013,8:30 PM,0,67.4,19.2
6/2/2013,8:45 PM,0,65.1,19.6
6/2/2013,9:00 PM,0,68.7,19.2
6/2/2013,9:15 PM,0,73.4,18.7
6/2/2013,9:30 PM,0,75.3,18.3
6/2/2013,9:45 PM,0,76.5,18
6/2/2013,10:00 PM,0,78.8,18
6/2/2013,10:15 PM,0,80.3,17.8
6/2/2013,10:30 PM,0,81.1,17.7
6/2/2013,10:45 PM,0,79.6,18
6/2/2013,11:00 PM,0,78.9,18.4
6/2/2013,11:15 PM,0,81.1,18.1
6/2/2013,11:30 PM,0,83.6,17.6
6/2/2013,11:45 PM,0,82.9,17.5
6/3/2013,12:00 AM,0,83.1,17.4
6/3/2013,12:15 AM,0,83.3,17.4
6/3/2013,12:30 AM,0,79.9,18
6/3/2013,12:45 AM,0,79.2,18.3
6/3/2013,1:00 AM,0,79.7,18
6/3/2013,1:15 AM,0.2,79.4,17.5
6/3/2013,1:30 AM,3,96.8,14.9
6/3/2013,1:45 AM,0.4,98.2,14.5
6/3/2013,2:00 AM,0.2,98.6,14.6
6/3/2013,2:15 AM,0.2,98.7,14.6
6/3/2013,2:30 AM,0,98.9,14.7
6/3/2013,2:45 AM,0,99,14.7
6/3/2013,3:00 AM,0.2,99,14.7
6/3/2013,3:15 AM,0.2,99.3,14.7
6/3/2013,3:30 AM,0.2,99.4,14.7
6/3/2013,3:45 AM,0,99.5,14.7
6/3/2013,4:00 AM,0,99.4,14.6
6/3/2013,4:15 AM,0,99.4,14.5
6/3/2013,4:30 AM,0,99.6,14.6
6/3/2013,4:45 AM,0,99.6,14.5
6/3/2013,5:00 AM,0,99.7,14.5
6/3/2013,5:15 AM,0,99.8,14.4
6/3/2013,5:30 AM,0,99.9,14.2
6/3/2013,5:45 AM,0,99.9,14.4
6/3/2013,6:00 AM,0,99.8,14.4
6/3/2013,6:15 AM,0,99.9,14.5
6/3/2013,6:30 AM,0,99.9,14.5
6/3/2013,6:45 AM,0,99.8,14.4
6/3/2013,7:00 AM,0,99.9,14.6
6/3/2013,7:15 AM,0,100,14.7
6/3/2013,7:30 AM,0,100,14.9
6/3/2013,7:45 AM,0,100,15.2
6/3/2013,8:00 AM,0,99.8,15.2
6/3/2013,8:15 AM,0,99.5,15.5
6/3/2013,8:30 AM,0,99,16.1
6/3/2013,8:45 AM,0,94.1,17
6/3/2013,9:00 AM,0,91.5,17.3
6/3/2013,9:15 AM,0,88.5,17.8
6/3/2013,9:30 AM,0,82.8,18.4
6/3/2013,9:45 AM,0,78.2,19.2
6/3/2013,10:00 AM,0,75.9,19.4
6/3/2013,10:15 AM,0,74.3,20.2
6/3/2013,10:30 AM,0,74.1,20.8
6/3/2013,10:45 AM,0,74.2,20.9
6/3/2013,11:00 AM,0,71.5,21.1
6/3/2013,11:15 AM,0,71.5,21.6
6/3/2013,11:30 AM,0,67.3,21.9
6/3/2013,11:45 AM,0,64.8,22.1
6/3/2013,12:00 PM,0,60.9,22.7
6/3/2013,12:15 PM,0,58.5,23.2
6/3/2013,12:30 PM,0,58.9,23.5
6/3/2013,12:45 PM,0,57.1,23.7
6/3/2013,1:00 PM,0,58.7,24.2
6/3/2013,1:15 PM,0,57,24.2
6/3/2013,1:30 PM,0,56.8,24.3
6/3/2013,1:45 PM,0,57.7,24.3
6/3/2013,2:00 PM,0,59.4,24.2
6/3/2013,2:15 PM,0,59.6,23.7
6/3/2013,2:30 PM,0,59.7,24
6/3/2013,2:45 PM,0,62.3,23.6
6/3/2013,3:00 PM,0,62.6,23.7
6/3/2013,3:15 PM,0,63.9,23.5
6/3/2013,3:30 PM,0,65.3,23.5
6/3/2013,3:45 PM,0,64.7,23.6
6/3/2013,4:00 PM,0,64.6,23.5
6/3/2013,4:15 PM,0,63.4,23.9
6/3/2013,4:30 PM,0,58.1,25.4
6/3/2013,4:45 PM,0,55.9,25.7
6/3/2013,5:00 PM,0,55.1,25.8
6/3/2013,5:15 PM,0,55.4,25.5
6/3/2013,5:30 PM,0,57.8,25.2
6/3/2013,5:45 PM,0,58,24.9
6/3/2013,6:00 PM,0,58.1,24.8
6/3/2013,6:15 PM,0,58.5,24.6
6/3/2013,6:30 PM,0,60.5,24.3
6/3/2013,6:45 PM,0,65.2,23.5
6/3/2013,7:00 PM,0,68.6,22.5
6/3/2013,7:15 PM,0,75.5,21.4
6/3/2013,7:30 PM,0,77.1,20.8
6/3/2013,7:45 PM,0,77.9,20.6
6/3/2013,8:00 PM,0,76.2,20.4
6/3/2013,8:15 PM,0,76.4,20.1
6/3/2013,8:30 PM,0,75.4,19.8
6/3/2013,8:45 PM,0,72.5,20.2
6/3/2013,9:00 PM,0,71.9,20.3
6/3/2013,9:15 PM,0,72.6,20
6/3/2013,9:30 PM,0,72.9,19.8
6/3/2013,9:45 PM,0,73.3,19.6
6/3/2013,10:00 PM,0,74.4,19.4
6/3/2013,10:15 PM,0,75,19.2
6/3/2013,10:30 PM,0,75.4,19.1
6/3/2013,10:45 PM,0,75.8,19
6/3/2013,11:00 PM,0,76.5,18.9
6/3/2013,11:15 PM,0,77.9,18.7
6/3/2013,11:30 PM,0,78.4,18.6
6/3/2013,11:45 PM,0,79.1,18.4
6/4/2013,12:00 AM,0,79.6,18.3
6/4/2013,12:15 AM,0.2,79.5,18.2
6/4/2013,12:30 AM,1.8,87.6,17.1
6/4/2013,12:45 AM,0,91.3,16.3
6/4/2013,1:00 AM,0.2,90,16.5
6/4/2013,1:15 AM,2.2,93.1,14.9
6/4/2013,1:30 AM,3,96.1,13.9
6/4/2013,1:45 AM,2.2,98,13.7
6/4/2013,2:00 AM,4.6,98.4,13.7
6/4/2013,2:15 AM,2,98.9,13.8
6/4/2013,2:30 AM,0,99.1,13.9
6/4/2013,2:45 AM,0.4,99.1,13.9
6/4/2013,3:00 AM,0,99,13.9
6/4/2013,3:15 AM,0.2,98.7,13.9
6/4/2013,3:30 AM,0,99.1,14
6/4/2013,3:45 AM,0.2,99.3,14
6/4/2013,4:00 AM,0.2,99.3,14
6/4/2013,4:15 AM,0.2,98.9,14.1
6/4/2013,4:30 AM,0.2,98.7,14.1
6/4/2013,4:45 AM,0,98.9,14.2
6/4/2013,5:00 AM,0.2,99.1,14.1
6/4/2013,5:15 AM,0.2,99.2,14.1
6/4/2013,5:30 AM,0.2,99.4,14.1
6/4/2013,5:45 AM,0.2,99.5,14.1
6/4/2013,6:00 AM,0.6,99.5,14.1
6/4/2013,6:15 AM,0.6,99.2,14.2
6/4/2013,6:30 AM,0.4,99.2,14.2
6/4/2013,6:45 AM,0.4,99.4,14.1
6/4/2013,7:00 AM,0.6,99.5,14.1
6/4/2013,7:15 AM,0.8,99.4,14.1
