Date,Time,Precipitation (mm),Relative Humidity (% RH),Temperature (?C)
11/13/2011,2:15:00 AM,0,57.6,24.9
11/13/2011,2:30:00 AM,0,56.4,24.7
11/13/2011,2:45:00 AM,0,56.7,24.9
11/13/2011,3:00:00 AM,0,54.3,24.1
11/13/2011,3:15:00 AM,0,54.7,23.8
11/13/2011,3:30:00 AM,0,54.7,24
11/13/2011,3:45:00 AM,0,55,24.2
11/13/2011,4:00:00 AM,0,55,24
11/13/2011,4:15:00 AM,0,55.4,24.4
11/13/2011,4:30:00 AM,0,55.2,25.1
11/13/2011,4:45:00 AM,0,55.1,26
11/13/2011,5:00:00 AM,0,53.4,26.9
11/13/2011,5:15:00 AM,0,51.8,27.7
11/13/2011,5:30:00 AM,0,49.4,28.8
11/13/2011,5:45:00 AM,0,47.9,29.5
11/13/2011,6:00:00 AM,0,46.4,30
11/13/2011,6:15:00 AM,0,45.1,30.7
11/13/2011,6:30:00 AM,0,42.2,31.6
11/13/2011,6:45:00 AM,0,39.3,32.2
11/13/2011,7:00:00 AM,0,38.3,32.6
11/13/2011,7:15:00 AM,0,37.3,33.1
11/13/2011,7:30:00 AM,0,35.9,33.7
11/13/2011,7:45:00 AM,0,35,34
11/13/2011,8:00:00 AM,0,33,34.7
11/13/2011,8:15:00 AM,0,30.2,35.7
11/13/2011,8:30:00 AM,0,28.6,36.1
11/13/2011,8:45:00 AM,0,26.4,36.2
11/13/2011,9:00:00 AM,0,24.2,36.7
11/13/2011,9:15:00 AM,0,23.2,37.1
11/13/2011,9:30:00 AM,0,22.7,37.1
11/13/2011,9:45:00 AM,0,23.5,37.5
11/13/2011,10:00:00 AM,0,23.5,37.8
11/13/2011,10:15:00 AM,0,23.3,37.7
11/13/2011,10:30:00 AM,0,22.6,38.2
11/13/2011,10:45:00 AM,0,22.1,38.4
11/13/2011,11:00:00 AM,0,21.8,38.5
11/13/2011,11:15:00 AM,0,21.1,39.2
11/13/2011,11:30:00 AM,0,22.4,38
11/13/2011,11:45:00 AM,0,21.5,38.8
11/13/2011,12:00:00 PM,0,20.6,39.5
11/13/2011,12:15:00 PM,0,20.3,39.6
11/13/2011,12:30:00 PM,0,21.3,39
11/13/2011,12:45:00 PM,0,21.5,38.7
11/13/2011,1:00:00 PM,0,20.7,39.3
11/13/2011,1:15:00 PM,0,21.1,38.7
11/13/2011,1:30:00 PM,0,20.7,38.9
11/13/2011,1:45:00 PM,0,20.6,39.1
11/13/2011,2:00:00 PM,0,21.6,38.1
11/13/2011,2:15:00 PM,0,22,37.6
11/13/2011,2:30:00 PM,0,22.2,37.2
11/13/2011,2:45:00 PM,0,23.5,36.2
11/13/2011,3:00:00 PM,0,23.9,35.7
11/13/2011,3:15:00 PM,0,24,35.5
11/13/2011,3:30:00 PM,0,25.1,35.2
11/13/2011,3:45:00 PM,0,27.5,34.8
11/13/2011,4:00:00 PM,0,32,33.8
11/13/2011,4:15:00 PM,0,31.8,34
11/13/2011,4:30:00 PM,0,32.6,33.8
11/13/2011,4:45:00 PM,0,33.9,33.4
11/13/2011,5:00:00 PM,0,34,33.1
11/13/2011,5:15:00 PM,0,33.3,33
11/13/2011,5:30:00 PM,0,32.8,32.9
11/13/2011,5:45:00 PM,0,32.9,32.7
11/13/2011,6:00:00 PM,0,33.5,32.4
11/13/2011,6:15:00 PM,0,34.1,32.1
11/13/2011,6:30:00 PM,0,34.5,32
11/13/2011,6:45:00 PM,0,34.8,31.7
11/13/2011,7:00:00 PM,0,35.4,31.4
11/13/2011,7:15:00 PM,0,35.6,31
11/13/2011,7:30:00 PM,0,36.3,30.6
11/13/2011,7:45:00 PM,0,36.7,30.4
11/13/2011,8:00:00 PM,0,37.4,30
11/13/2011,8:15:00 PM,0,37.8,29.8
11/13/2011,8:30:00 PM,0,38.1,29.5
11/13/2011,8:45:00 PM,0,38.3,29.4
11/13/2011,9:00:00 PM,0,38.7,29.2
11/13/2011,9:15:00 PM,0,39.7,28.6
11/13/2011,9:30:00 PM,0,40.8,28.2
11/13/2011,9:45:00 PM,0,40.6,28.2
11/13/2011,10:00:00 PM,0,41.1,28.1
11/13/2011,10:15:00 PM,0,41.9,28
11/13/2011,10:30:00 PM,0,42.5,27.9
11/13/2011,10:45:00 PM,0,42.8,28
11/13/2011,11:00:00 PM,0,44.2,27.9
11/13/2011,11:15:00 PM,0,45.2,27.7
11/13/2011,11:30:00 PM,0,46.6,27.1
11/13/2011,11:45:00 PM,0,48,27
11/14/2011,12:00:00 AM,0,49,27
11/14/2011,12:15:00 AM,0,50.4,27
11/14/2011,12:30:00 AM,0,52,27.2
11/14/2011,12:45:00 AM,0,50.4,26.5
11/14/2011,1:00:00 AM,0,49.8,25.2
11/14/2011,1:15:00 AM,0,51.3,25.4
11/14/2011,1:30:00 AM,0,49.3,25.4
11/14/2011,1:45:00 AM,0,49.8,25.6
11/14/2011,2:00:00 AM,0,50.4,25.6
11/14/2011,2:15:00 AM,0,51.4,24.9
11/14/2011,2:30:00 AM,0,50.4,24.8
11/14/2011,2:45:00 AM,0,50.7,24.1
11/14/2011,3:00:00 AM,0,51.3,23.8
11/14/2011,3:15:00 AM,0,51.2,23.4
11/14/2011,3:30:00 AM,0,52.7,23.4
11/14/2011,3:45:00 AM,0,51.8,23
11/14/2011,4:00:00 AM,0,52.3,23.1
11/14/2011,4:15:00 AM,0,51.3,23.7
11/14/2011,4:30:00 AM,0,50.2,24.5
11/14/2011,4:45:00 AM,0,48.7,25.8
11/14/2011,5:00:00 AM,0,46.3,26.8
11/14/2011,5:15:00 AM,0,44.5,27.7
11/14/2011,5:30:00 AM,0,45.2,28.1
11/14/2011,5:45:00 AM,0,44.2,29
11/14/2011,6:00:00 AM,0,43.5,29.9
11/14/2011,6:15:00 AM,0,42.8,30.6
11/14/2011,6:30:00 AM,0,41.1,31.8
11/14/2011,6:45:00 AM,0,41.7,32.1
11/14/2011,7:00:00 AM,0,40.4,33
11/14/2011,7:15:00 AM,0,37.8,33.3
11/14/2011,7:30:00 AM,0,38.3,33.4
11/14/2011,7:45:00 AM,0,38.4,33.6
11/14/2011,8:00:00 AM,0,36.1,34.2
11/14/2011,8:15:00 AM,0,34.2,34.6
11/14/2011,8:30:00 AM,0,33.4,34.8
11/14/2011,8:45:00 AM,0,32,35.4
11/14/2011,9:00:00 AM,0,28.7,35.9
11/14/2011,9:15:00 AM,0,28.1,36.4
11/14/2011,9:30:00 AM,0,27.4,36.6
11/14/2011,9:45:00 AM,0,26.8,37
11/14/2011,10:00:00 AM,0,25.8,37.4
11/14/2011,10:15:00 AM,0,24.3,37.6
11/14/2011,10:30:00 AM,0,22.7,37.9
11/14/2011,10:45:00 AM,0,19.7,38.5
11/14/2011,11:00:00 AM,0,21,38
11/14/2011,11:15:00 AM,0,21.8,38.2
11/14/2011,11:30:00 AM,0,21,38.9
11/14/2011,11:45:00 AM,0,21.3,38.9
11/14/2011,12:00:00 PM,0,20.9,38.8
11/14/2011,12:15:00 PM,0,21.6,38
11/14/2011,12:30:00 PM,0,21,38.8
11/14/2011,12:45:00 PM,0,21.3,38.7
11/14/2011,1:00:00 PM,0,21.8,38.1
11/14/2011,1:15:00 PM,0,21.8,38.4
11/14/2011,1:30:00 PM,0,21.7,38.5
11/14/2011,1:45:00 PM,0,22,38.1
11/14/2011,2:00:00 PM,0,22.7,37.4
11/14/2011,2:15:00 PM,0,23.5,37.2
11/14/2011,2:30:00 PM,0,23.9,37
11/14/2011,2:45:00 PM,0,24,36.7
11/14/2011,3:00:00 PM,0,24.1,36.4
11/14/2011,3:15:00 PM,0,24.4,36.1
11/14/2011,3:30:00 PM,0,25.4,35.6
11/14/2011,3:45:00 PM,0,27,34.9
11/14/2011,4:00:00 PM,0,29.2,34
11/14/2011,4:15:00 PM,0,28.8,33.9
11/14/2011,4:30:00 PM,0,29.1,33.5
11/14/2011,4:45:00 PM,0,28.9,33.3
11/14/2011,5:00:00 PM,0,29.5,33
11/14/2011,5:15:00 PM,0,29.2,33
11/14/2011,5:30:00 PM,0,29.4,32.9
11/14/2011,5:45:00 PM,0,29.7,32.8
11/14/2011,6:00:00 PM,0,30,32.6
11/14/2011,6:15:00 PM,0,30.6,32.2
11/14/2011,6:30:00 PM,0,31.5,31.8
11/14/2011,6:45:00 PM,0,32.4,31.3
11/14/2011,7:00:00 PM,0,32.9,31
11/14/2011,7:15:00 PM,0,33.7,30.6
11/14/2011,7:30:00 PM,0,34.6,30.2
11/14/2011,7:45:00 PM,0,35.2,29.8
11/14/2011,8:00:00 PM,0,36,29.5
11/14/2011,8:15:00 PM,0,36.6,29.3
11/14/2011,8:30:00 PM,0,37,29.2
11/14/2011,8:45:00 PM,0,37.9,29
11/14/2011,9:00:00 PM,0,39.5,28.6
11/14/2011,9:15:00 PM,0,40.7,28.8
11/14/2011,9:30:00 PM,0,41.5,28.6
11/14/2011,9:45:00 PM,0,42.5,28.4
11/14/2011,10:00:00 PM,0,43.6,27.9
11/14/2011,10:15:00 PM,0,44.7,27.8
11/14/2011,10:30:00 PM,0,45,27.9
11/14/2011,10:45:00 PM,0,45.2,28.2
11/14/2011,11:00:00 PM,0,46,27.8
11/14/2011,11:15:00 PM,0,46.9,27.5
11/14/2011,11:30:00 PM,0,47.5,27
11/14/2011,11:45:00 PM,0,48.9,26.6
11/15/2011,12:00:00 AM,0,50.1,26.6
11/15/2011,12:15:00 AM,0,52.3,26.3
11/15/2011,12:30:00 AM,0,51,26.3
11/15/2011,12:45:00 AM,0,50.8,26.1
11/15/2011,1:00:00 AM,0,51.7,26.1
11/15/2011,1:15:00 AM,0,53.4,26
11/15/2011,1:30:00 AM,0,55.6,25.8
11/15/2011,1:45:00 AM,0,55.6,26
11/15/2011,2:00:00 AM,0,55.6,25.6
11/15/2011,2:15:00 AM,0,56.4,25.6
11/15/2011,2:30:00 AM,0,56.4,25.7
11/15/2011,2:45:00 AM,0,57.3,25.3
11/15/2011,3:00:00 AM,0,58.9,24.8
11/15/2011,3:15:00 AM,0,58.9,24.4
11/15/2011,3:30:00 AM,0,58.3,24.2
11/15/2011,3:45:00 AM,0,56.5,24
11/15/2011,4:00:00 AM,0,53.4,25.3
11/15/2011,4:15:00 AM,0,52.3,25.5
11/15/2011,4:30:00 AM,0,51.5,26.2
11/15/2011,4:45:00 AM,0,50.5,27.5
11/15/2011,5:00:00 AM,0,50,28.6
11/15/2011,5:15:00 AM,0,51,29.1
11/15/2011,5:30:00 AM,0,50.2,29.3
11/15/2011,5:45:00 AM,0,48.5,29.8
11/15/2011,6:00:00 AM,0,45.3,30.5
11/15/2011,6:15:00 AM,0,39,31.7
11/15/2011,6:30:00 AM,0,33.8,32.5
11/15/2011,6:45:00 AM,0,30,33.4
11/15/2011,7:00:00 AM,0,26.8,34.2
11/15/2011,7:15:00 AM,0,25.1,34.4
11/15/2011,7:30:00 AM,0,23.9,34.7
11/15/2011,7:45:00 AM,0,22.5,35.1
11/15/2011,8:00:00 AM,0,21.9,35.7
11/15/2011,8:15:00 AM,0,21.1,36.3
11/15/2011,8:30:00 AM,0,20.4,36.4
11/15/2011,8:45:00 AM,0,19.7,37
11/15/2011,9:00:00 AM,0,19.6,37.3
11/15/2011,9:15:00 AM,0,19.8,37.4
11/15/2011,9:30:00 AM,0,18.9,37.9
11/15/2011,9:45:00 AM,0,18.2,37.9
11/15/2011,10:00:00 AM,0,17.8,38
11/15/2011,10:15:00 AM,0,17.1,38.3
11/15/2011,10:30:00 AM,0,16.4,38.5
11/15/2011,10:45:00 AM,0,16.3,38.4
11/15/2011,11:00:00 AM,0,15.4,38.8
11/15/2011,11:15:00 AM,0,14.7,39.5
11/15/2011,11:30:00 AM,0,15,39.4
11/15/2011,11:45:00 AM,0,14.4,39.6
11/15/2011,12:00:00 PM,0,14.7,39.4
11/15/2011,12:15:00 PM,0,14.9,39.5
11/15/2011,12:30:00 PM,0,14.5,40.1
11/15/2011,12:45:00 PM,0,15.4,39.4
11/15/2011,1:00:00 PM,0,15.3,39.5
11/15/2011,1:15:00 PM,0,15.3,39.3
11/15/2011,1:30:00 PM,0,15.4,39.3
11/15/2011,1:45:00 PM,0,15.8,39.1
11/15/2011,2:00:00 PM,0,16,39
11/15/2011,2:15:00 PM,0,15.8,38.6
11/15/2011,2:30:00 PM,0,15.9,38.3
11/15/2011,2:45:00 PM,0,16.3,37.9
11/15/2011,3:00:00 PM,0,17.3,37.3
11/15/2011,3:15:00 PM,0,18,36.6
11/15/2011,3:30:00 PM,0,18.7,35.9
11/15/2011,3:45:00 PM,0,19.3,35.1
11/15/2011,4:00:00 PM,0,19.9,34.4
11/15/2011,4:15:00 PM,0,20.3,33.8
11/15/2011,4:30:00 PM,0,20.9,33.2
11/15/2011,4:45:00 PM,0,21.7,32.8
11/15/2011,5:00:00 PM,0,22.4,32.6
11/15/2011,5:15:00 PM,0,23,32.4
11/15/2011,5:30:00 PM,0,24.4,32.2
11/15/2011,5:45:00 PM,0,25.4,31.7
11/15/2011,6:00:00 PM,0,26.6,31.3
11/15/2011,6:15:00 PM,0,28.1,31.3
11/15/2011,6:30:00 PM,0,29.1,31.1
11/15/2011,6:45:00 PM,0,30.5,30.9
11/15/2011,7:00:00 PM,0,31.8,30.7
11/15/2011,7:15:00 PM,0,32.9,30.4
11/15/2011,7:30:00 PM,0,33.8,31
11/15/2011,7:45:00 PM,0,34.6,30.8
11/15/2011,8:00:00 PM,0,35.6,30.3
11/15/2011,8:15:00 PM,0,36.4,30
11/15/2011,8:30:00 PM,0,36.3,30.3
11/15/2011,8:45:00 PM,0,37.1,30
11/15/2011,9:00:00 PM,0,38,29.6
11/15/2011,9:15:00 PM,0,38.3,29.5
11/15/2011,9:30:00 PM,0,39.1,29.3
11/15/2011,9:45:00 PM,0,39.3,29.2
11/15/2011,10:00:00 PM,0,40.2,28.7
11/15/2011,10:15:00 PM,0,41.5,28.2
11/15/2011,10:30:00 PM,0,42.3,28.1
11/15/2011,10:45:00 PM,0,43,27.8
11/15/2011,11:00:00 PM,0,43.4,27.5
11/15/2011,11:15:00 PM,0,44.3,27.5
11/15/2011,11:30:00 PM,0,44.6,27.7
11/15/2011,11:45:00 PM,0,46.3,27.5
11/16/2011,12:00:00 AM,0,48,27
11/16/2011,12:15:00 AM,0,49,26.2
11/16/2011,12:30:00 AM,0,50.4,25.8
11/16/2011,12:45:00 AM,0,50.5,25.9
11/16/2011,1:00:00 AM,0,53.4,25.9
11/16/2011,1:15:00 AM,0,56.6,25.6
11/16/2011,1:30:00 AM,0,58.4,25.2
11/16/2011,1:45:00 AM,0,59.3,24.9
11/16/2011,2:00:00 AM,0,62.2,24.8
11/16/2011,2:15:00 AM,0,64.3,24.4
11/16/2011,2:30:00 AM,0,65.6,24.7
11/16/2011,2:45:00 AM,0,66.7,25.1
11/16/2011,3:00:00 AM,0,66.3,25.1
11/16/2011,3:15:00 AM,0,67,24.8
11/16/2011,3:30:00 AM,0,67.8,24.6
11/16/2011,3:45:00 AM,0,67.2,24.6
11/16/2011,4:00:00 AM,0,66.1,23.9
11/16/2011,4:15:00 AM,0,63.9,24.4
11/16/2011,4:30:00 AM,0,61.4,25.4
11/16/2011,4:45:00 AM,0,58.3,26.3
11/16/2011,5:00:00 AM,0,57.2,26.8
11/16/2011,5:15:00 AM,0,55.1,27.4
11/16/2011,5:30:00 AM,0,49.2,28.8
11/16/2011,5:45:00 AM,0,37.5,30.3
11/16/2011,6:00:00 AM,0,31.1,31.3
11/16/2011,6:15:00 AM,0,29.1,31.8
11/16/2011,6:30:00 AM,0,27.5,32.4
11/16/2011,6:45:00 AM,0,25.9,32.9
11/16/2011,7:00:00 AM,0,24,33.5
11/16/2011,7:15:00 AM,0,23.9,33.6
11/16/2011,7:30:00 AM,0,22.7,34.3
11/16/2011,7:45:00 AM,0,20.8,34.7
11/16/2011,8:00:00 AM,0,19.4,35.3
11/16/2011,8:15:00 AM,0,18.3,35.5
11/16/2011,8:30:00 AM,0,17.4,36.1
11/16/2011,8:45:00 AM,0,16.8,36.3
11/16/2011,9:00:00 AM,0,16.1,36.7
11/16/2011,9:15:00 AM,0,15.5,36.8
11/16/2011,9:30:00 AM,0,14.7,37.1
11/16/2011,9:45:00 AM,0,14.6,37.6
11/16/2011,10:00:00 AM,0,14.2,37.7
11/16/2011,10:15:00 AM,0,13.4,37.6
11/16/2011,10:30:00 AM,0,13.6,37.8
11/16/2011,10:45:00 AM,0,13.4,38.1
11/16/2011,11:00:00 AM,0,13.2,38.4
11/16/2011,11:15:00 AM,0,13.3,38.4
11/16/2011,11:30:00 AM,0,12.9,38.7
11/16/2011,11:45:00 AM,0,12.9,38.9
11/16/2011,12:00:00 PM,0,12.7,39.4
11/16/2011,12:15:00 PM,0,13.1,39
11/16/2011,12:30:00 PM,0,13.1,38.7
11/16/2011,12:45:00 PM,0,12.5,39.1
11/16/2011,1:00:00 PM,0,12.1,39
11/16/2011,1:15:00 PM,0,12,38.8
11/16/2011,1:30:00 PM,0,11.8,38.6
11/16/2011,1:45:00 PM,0,11.4,38.5
11/16/2011,2:00:00 PM,0,11.1,38.4
11/16/2011,2:15:00 PM,0,11.5,38.2
11/16/2011,2:30:00 PM,0,11.5,37.8
11/16/2011,2:45:00 PM,0,12.4,37.2
11/16/2011,3:00:00 PM,0,12.9,36.4
11/16/2011,3:15:00 PM,0,13.6,35.7
11/16/2011,3:30:00 PM,0,14.8,34.7
11/16/2011,3:45:00 PM,0,15.2,33.8
11/16/2011,4:00:00 PM,0,15.7,33.2
11/16/2011,4:15:00 PM,0,16.4,32.5
11/16/2011,4:30:00 PM,0,16.9,32.1
11/16/2011,4:45:00 PM,0,17.3,31.8
11/16/2011,5:00:00 PM,0,17.3,31.9
11/16/2011,5:15:00 PM,0,17.2,32
11/16/2011,5:30:00 PM,0,17.5,31.5
11/16/2011,5:45:00 PM,0,17.9,31.3
11/16/2011,6:00:00 PM,0,19.1,30.2
11/16/2011,6:15:00 PM,0,19.8,30.1
11/16/2011,6:30:00 PM,0,20.2,30
11/16/2011,6:45:00 PM,0,20.3,29.8
11/16/2011,7:00:00 PM,0,20,30.4
11/16/2011,7:15:00 PM,0,20.4,30.2
11/16/2011,7:30:00 PM,0,21.1,29.6
11/16/2011,7:45:00 PM,0,21.7,29
11/16/2011,8:00:00 PM,0,22.2,28.9
11/16/2011,8:15:00 PM,0,23.1,26.8
11/16/2011,8:30:00 PM,0,24.7,26.6
11/16/2011,8:45:00 PM,0,26.5,28.2
11/16/2011,9:00:00 PM,0,27.2,27.4
11/16/2011,9:15:00 PM,0,28.2,27.1
11/16/2011,9:30:00 PM,0,28.8,26.7
11/16/2011,9:45:00 PM,0,31.5,26.1
11/16/2011,10:00:00 PM,0,32.8,25.5
11/16/2011,10:15:00 PM,0,36.4,25.7
11/16/2011,10:30:00 PM,0,40,25.6
11/16/2011,10:45:00 PM,0,43.3,25.4
11/16/2011,11:00:00 PM,0,44.1,25.3
11/16/2011,11:15:00 PM,0,41.9,24.4
11/16/2011,11:30:00 PM,0,45.5,24.5
11/16/2011,11:45:00 PM,0,48.9,24.6
11/17/2011,12:00:00 AM,0,50.2,24.3
11/17/2011,12:15:00 AM,0,56.5,24.1
11/17/2011,12:30:00 AM,0,60.4,23.9
11/17/2011,12:45:00 AM,0,54.6,23
11/17/2011,1:00:00 AM,0,55.6,22.4
11/17/2011,1:15:00 AM,0,54.1,22.6
11/17/2011,1:30:00 AM,0,55,23.1
11/17/2011,1:45:00 AM,0,54.7,22.7
11/17/2011,2:00:00 AM,0,51.3,22.2
11/17/2011,2:15:00 AM,0,57.7,22.2
11/17/2011,2:30:00 AM,0,56.1,22.5
11/17/2011,2:45:00 AM,0,57.2,23.1
11/17/2011,3:00:00 AM,0,57.3,22.7
11/17/2011,3:15:00 AM,0,58.2,22.6
11/17/2011,3:30:00 AM,0,60,22.1
11/17/2011,3:45:00 AM,0,60.5,22.2
11/17/2011,4:00:00 AM,0,59.7,21.7
11/17/2011,4:15:00 AM,0,56.2,23.3
11/17/2011,4:30:00 AM,0,52.2,22.7
11/17/2011,4:45:00 AM,0,56.4,23.7
11/17/2011,5:00:00 AM,0,51.8,25.8
11/17/2011,5:15:00 AM,0,48.3,27.4
11/17/2011,5:30:00 AM,0,45,28.4
11/17/2011,5:45:00 AM,0,40.4,29.6
11/17/2011,6:00:00 AM,0,35.8,30.5
11/17/2011,6:15:00 AM,0,32.2,31.5
11/17/2011,6:30:00 AM,0,30.2,32
11/17/2011,6:45:00 AM,0,27.7,32.7
11/17/2011,7:00:00 AM,0,24.8,33.6
11/17/2011,7:15:00 AM,0,23.2,33.8
11/17/2011,7:30:00 AM,0,22.1,34.3
11/17/2011,7:45:00 AM,0,21.8,34.7
11/17/2011,8:00:00 AM,0,21.2,35.4
11/17/2011,8:15:00 AM,0,21.3,35.4
11/17/2011,8:30:00 AM,0,19.5,36.1
11/17/2011,8:45:00 AM,0,20.2,36.1
11/17/2011,9:00:00 AM,0,18.6,36.5
11/17/2011,9:15:00 AM,0,17.3,36.5
11/17/2011,9:30:00 AM,0,15.2,37.2
11/17/2011,9:45:00 AM,0,14.9,37.2
11/17/2011,10:00:00 AM,0,13.8,37.4
11/17/2011,10:15:00 AM,0,13.2,37.9
11/17/2011,10:30:00 AM,0,13.6,38
11/17/2011,10:45:00 AM,0,12.9,38.2
11/17/2011,11:00:00 AM,0,12.8,38.1
11/17/2011,11:15:00 AM,0,11.7,38.8
11/17/2011,11:30:00 AM,0,12,38.6
11/17/2011,11:45:00 AM,0,11.7,39.7
11/17/2011,12:00:00 PM,0,12.2,39.1
11/17/2011,12:15:00 PM,0,12.6,38.9
11/17/2011,12:30:00 PM,0,12.5,39.1
11/17/2011,12:45:00 PM,0,12.4,39.1
11/17/2011,1:00:00 PM,0,12.2,39.4
11/17/2011,1:15:00 PM,0,12.4,39.3
11/17/2011,1:30:00 PM,0,13.2,38.6
11/17/2011,1:45:00 PM,0,13.1,38.5
11/17/2011,2:00:00 PM,0,13.1,38.3
11/17/2011,2:15:00 PM,0,13.6,38
11/17/2011,2:30:00 PM,0,15,37.4
11/17/2011,2:45:00 PM,0,15.3,36.8
11/17/2011,3:00:00 PM,0,15.3,36.2
11/17/2011,3:15:00 PM,0,15.6,35.5
11/17/2011,3:30:00 PM,0,16.2,34.7
11/17/2011,3:45:00 PM,0,16.5,34
11/17/2011,4:00:00 PM,0,17,33.3
11/17/2011,4:15:00 PM,0,17.1,32.9
11/17/2011,4:30:00 PM,0,16.9,32.8
11/17/2011,4:45:00 PM,0,17.3,32.3
11/17/2011,5:00:00 PM,0,18.3,31.8
11/17/2011,5:15:00 PM,0,19.5,31.2
11/17/2011,5:30:00 PM,0,20.9,30.8
11/17/2011,5:45:00 PM,0,22.5,30.9
11/17/2011,6:00:00 PM,0,23.6,30.4
11/17/2011,6:15:00 PM,0,24.5,30.6
11/17/2011,6:30:00 PM,0,25.6,30.6
11/17/2011,6:45:00 PM,0,27.2,30.3
11/17/2011,7:00:00 PM,0,28.7,30
11/17/2011,7:15:00 PM,0,29.6,29.7
